# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
AL, 06, 2026092018, 03, WNV3,   0, 344N,  328W,  54,  999, XX,  34, NEQ,   40,   40,     ,     ,     ,     ,  20,
AL, 06, 2026092018, 03, WNV3,  66, 298N,  381W,  30, 1010, XX,  34, NEQ,    3,    0,    0,    2,     ,     ,  53,
AL, 06, 2026092018, 03, WNV3,  72, 295N,  390W,  29, 1010, XX,  34, NEQ,    1,    0,    0,    2,     ,     ,  52,
AL, 06, 2026092018, 03, WNV3,  78, 294N,  401W,  29, 1010, XX,  34, NEQ,    3,    0,    0,    1,     ,     ,  51,
AL, 06, 2026092018, 03, WNV3,  84, 295N,  410W,  30, 1010, XX,  34, NEQ,    6,    0,    1,    1,     ,     ,  56,
AL, 06, 2026092018, 03, WNV3,  90, 296N,  419W,  29, 1011, XX,  34, NEQ,    6,    0,    0,    0,     ,     ,  60,
AL, 06, 2026092018, 03, WNV3,  96, 297N,  427W,  27, 1011, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  57,
AL, 06, 2026092018, 03, WNV3, 102, 299N,  433W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  58,
AL, 06, 2026092018, 03, WNV3, 108, 301N,  439W,  27, 1011, XX,  34, NEQ,    2,    0,    0,    0,     ,     ,  53,
AL, 06, 2026092018, 03, WNV3, 114, 307N,  444W,  26, 1012, XX,  34, NEQ,    2,    3,    0,    0,     ,     ,  63,
EP, 15, 2026092018, 03, WNV3,   0, 130N, 1465W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  60,
EP, 16, 2026092018, 03, WNV3,   0, 115N, 1262W,  45, 1002, XX,  34, NEQ,   60,     ,     ,   40,     ,     ,  50,
EP, 16, 2026092018, 03, WNV3,   6, 123N, 1274W,  43, 1001, XX,  34, NEQ,   57,   50,   19,   34,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,   6, 123N, 1274W,  43, 1001, XX,  50, NEQ,    1,    1,    0,    0,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,  12, 131N, 1283W,  44, 1001, XX,  34, NEQ,   66,   61,   30,   45,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,  12, 131N, 1283W,  44, 1001, XX,  50, NEQ,    3,    1,    1,    1,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,  18, 136N, 1291W,  47,  999, XX,  34, NEQ,   73,   67,   33,   52,     ,     ,  32,
EP, 16, 2026092018, 03, WNV3,  18, 136N, 1291W,  47,  999, XX,  50, NEQ,    8,    4,    2,    3,     ,     ,  32,
EP, 16, 2026092018, 03, WNV3,  24, 141N, 1297W,  50,  998, XX,  34, NEQ,   75,   69,   37,   58,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  24, 141N, 1297W,  50,  998, XX,  50, NEQ,   14,    7,    3,    5,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  24, 141N, 1297W,  50,  998, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  30, 145N, 1302W,  51,  998, XX,  34, NEQ,   77,   73,   37,   51,     ,     ,  33,
EP, 16, 2026092018, 03, WNV3,  30, 145N, 1302W,  51,  998, XX,  50, NEQ,   19,   12,    6,    9,     ,     ,  33,
EP, 16, 2026092018, 03, WNV3,  36, 147N, 1304W,  54,  996, XX,  34, NEQ,   69,   70,   40,   46,     ,     ,  32,
EP, 16, 2026092018, 03, WNV3,  36, 147N, 1304W,  54,  996, XX,  50, NEQ,   19,   17,    8,   10,     ,     ,  32,
EP, 16, 2026092018, 03, WNV3,  36, 147N, 1304W,  54,  996, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  32,
EP, 16, 2026092018, 03, WNV3,  42, 149N, 1304W,  57,  992, XX,  34, NEQ,   70,   76,   48,   48,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,  42, 149N, 1304W,  57,  992, XX,  50, NEQ,   23,   24,   12,   14,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,  42, 149N, 1304W,  57,  992, XX,  64, NEQ,    6,    3,    2,    2,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3,  48, 149N, 1300W,  61,  991, XX,  34, NEQ,   69,   81,   57,   53,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  48, 149N, 1300W,  61,  991, XX,  50, NEQ,   28,   29,   19,   20,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  48, 149N, 1300W,  61,  991, XX,  64, NEQ,    8,    6,    4,    4,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  54, 150N, 1295W,  63,  990, XX,  34, NEQ,   73,   91,   65,   57,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  54, 150N, 1295W,  63,  990, XX,  50, NEQ,   31,   32,   22,   22,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  54, 150N, 1295W,  63,  990, XX,  64, NEQ,    8,    9,    6,    5,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  60, 151N, 1290W,  62,  990, XX,  34, NEQ,   81,   92,   67,   65,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  60, 151N, 1290W,  62,  990, XX,  50, NEQ,   31,   30,   21,   21,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  60, 151N, 1290W,  62,  990, XX,  64, NEQ,    8,    7,    4,    4,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  66, 151N, 1284W,  65,  988, XX,  34, NEQ,   81,   95,   67,   65,     ,     ,  31,
EP, 16, 2026092018, 03, WNV3,  66, 151N, 1284W,  65,  988, XX,  50, NEQ,   32,   35,   23,   24,     ,     ,  31,
EP, 16, 2026092018, 03, WNV3,  66, 151N, 1284W,  65,  988, XX,  64, NEQ,   11,   11,    7,    7,     ,     ,  31,
EP, 16, 2026092018, 03, WNV3,  72, 152N, 1279W,  64,  988, XX,  34, NEQ,   85,   96,   69,   69,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  72, 152N, 1279W,  64,  988, XX,  50, NEQ,   33,   33,   22,   24,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  72, 152N, 1279W,  64,  988, XX,  64, NEQ,   11,    8,    6,    6,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3,  78, 154N, 1274W,  64,  988, XX,  34, NEQ,   91,  102,   72,   72,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3,  78, 154N, 1274W,  64,  988, XX,  50, NEQ,   34,   32,   22,   23,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3,  78, 154N, 1274W,  64,  988, XX,  64, NEQ,    9,    7,    5,    6,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3,  84, 156N, 1268W,  64,  988, XX,  34, NEQ,   88,   98,   72,   71,     ,     ,  28,
EP, 16, 2026092018, 03, WNV3,  84, 156N, 1268W,  64,  988, XX,  50, NEQ,   33,   33,   22,   23,     ,     ,  28,
EP, 16, 2026092018, 03, WNV3,  84, 156N, 1268W,  64,  988, XX,  64, NEQ,    9,    8,    6,    6,     ,     ,  28,
EP, 16, 2026092018, 03, WNV3,  90, 159N, 1263W,  68,  986, XX,  34, NEQ,   89,   99,   71,   69,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  90, 159N, 1263W,  68,  986, XX,  50, NEQ,   37,   38,   26,   27,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  90, 159N, 1263W,  68,  986, XX,  64, NEQ,   11,   10,    7,    7,     ,     ,  27,
EP, 16, 2026092018, 03, WNV3,  96, 163N, 1257W,  69,  984, XX,  34, NEQ,   82,   95,   68,   66,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3,  96, 163N, 1257W,  69,  984, XX,  50, NEQ,   35,   36,   26,   26,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3,  96, 163N, 1257W,  69,  984, XX,  64, NEQ,   12,   11,    8,    8,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3, 102, 167N, 1251W,  70,  983, XX,  34, NEQ,   84,   92,   67,   66,     ,     ,  21,
EP, 16, 2026092018, 03, WNV3, 102, 167N, 1251W,  70,  983, XX,  50, NEQ,   38,   39,   27,   28,     ,     ,  21,
EP, 16, 2026092018, 03, WNV3, 102, 167N, 1251W,  70,  983, XX,  64, NEQ,   13,   12,    9,   10,     ,     ,  21,
EP, 16, 2026092018, 03, WNV3, 108, 170N, 1246W,  70,  984, XX,  34, NEQ,   85,   84,   61,   71,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 108, 170N, 1246W,  70,  984, XX,  50, NEQ,   36,   34,   25,   28,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 108, 170N, 1246W,  70,  984, XX,  64, NEQ,   14,   12,    9,   10,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 114, 174N, 1241W,  69,  984, XX,  34, NEQ,   89,   86,   63,   74,     ,     ,  25,
EP, 16, 2026092018, 03, WNV3, 114, 174N, 1241W,  69,  984, XX,  50, NEQ,   35,   34,   25,   27,     ,     ,  25,
EP, 16, 2026092018, 03, WNV3, 114, 174N, 1241W,  69,  984, XX,  64, NEQ,   15,   13,   10,   11,     ,     ,  25,
EP, 16, 2026092018, 03, WNV3, 120, 177N, 1237W,  65,  987, XX,  34, NEQ,   81,   76,   60,   71,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 120, 177N, 1237W,  65,  987, XX,  50, NEQ,   32,   29,   22,   26,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 120, 177N, 1237W,  65,  987, XX,  64, NEQ,   11,    9,    7,    8,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 126, 181N, 1234W,  62,  988, XX,  34, NEQ,   82,   75,   59,   71,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 126, 181N, 1234W,  62,  988, XX,  50, NEQ,   30,   27,   20,   24,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 126, 181N, 1234W,  62,  988, XX,  64, NEQ,   10,    9,    7,    8,     ,     ,  24,
EP, 16, 2026092018, 03, WNV3, 132, 183N, 1232W,  57,  992, XX,  34, NEQ,   75,   64,   53,   65,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3, 132, 183N, 1232W,  57,  992, XX,  50, NEQ,   21,   17,   13,   16,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3, 132, 183N, 1232W,  57,  992, XX,  64, NEQ,    6,    5,    4,    4,     ,     ,  26,
EP, 16, 2026092018, 03, WNV3, 138, 185N, 1231W,  52,  994, XX,  34, NEQ,   68,   58,   44,   58,     ,     ,  25,
EP, 16, 2026092018, 03, WNV3, 138, 185N, 1231W,  52,  994, XX,  50, NEQ,   19,   16,   12,   15,     ,     ,  25,
EP, 16, 2026092018, 03, WNV3, 138, 185N, 1231W,  52,  994, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  25,
EP, 16, 2026092018, 03, WNV3, 144, 188N, 1230W,  48,  996, XX,  34, NEQ,   61,   49,   38,   51,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3, 144, 188N, 1230W,  48,  996, XX,  50, NEQ,   10,    9,    6,    8,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3, 144, 188N, 1230W,  48,  996, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  29,
EP, 16, 2026092018, 03, WNV3, 150, 189N, 1229W,  43,  999, XX,  34, NEQ,   52,   42,   32,   42,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3, 150, 189N, 1229W,  43,  999, XX,  50, NEQ,    7,    6,    4,    5,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3, 150, 189N, 1229W,  43,  999, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  35,
EP, 16, 2026092018, 03, WNV3, 156, 190N, 1227W,  38, 1000, XX,  34, NEQ,   28,   27,   19,   23,     ,     ,  34,
EP, 16, 2026092018, 03, WNV3, 156, 190N, 1227W,  38, 1000, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  34,
EP, 16, 2026092018, 03, WNV3, 156, 190N, 1227W,  38, 1000, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  34,
EP, 16, 2026092018, 03, WNV3, 162, 191N, 1224W,  34, 1001, XX,  34, NEQ,   15,   14,   12,   12,     ,     ,  39,
EP, 16, 2026092018, 03, WNV3, 162, 191N, 1224W,  34, 1001, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  39,
EP, 16, 2026092018, 03, WNV3, 162, 191N, 1224W,  34, 1001, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  39,
EP, 16, 2026092018, 03, WNV3, 168, 191N, 1220W,  32, 1002, XX,  34, NEQ,   11,   11,    9,   11,     ,     ,  38,
EP, 16, 2026092018, 03, WNV3, 168, 191N, 1220W,  32, 1002, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  38,
EP, 16, 2026092018, 03, WNV3, 174, 189N, 1216W,  30, 1003, XX,  34, NEQ,    8,    8,    6,    8,     ,     ,  38,
EP, 16, 2026092018, 03, WNV3, 174, 189N, 1216W,  30, 1003, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  38,
EP, 16, 2026092018, 03, WNV3, 180, 188N, 1210W,  28, 1004, XX,  34, NEQ,    5,    6,    4,    6,     ,     ,  39,
EP, 16, 2026092018, 03, WNV3, 180, 188N, 1210W,  28, 1004, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  39,
EP, 16, 2026092018, 03, WNV3, 186, 185N, 1205W,  27, 1004, XX,  34, NEQ,    3,    6,    5,    4,     ,     ,  40,
EP, 16, 2026092018, 03, WNV3, 192, 184N, 1197W,  27, 1005, XX,  34, NEQ,    4,    5,    3,    3,     ,     ,  43,
EP, 16, 2026092018, 03, WNV3, 198, 181N, 1197W,  27, 1004, XX,  34, NEQ,    3,    5,    2,    5,     ,     ,  45,
EP, 16, 2026092018, 03, WNV3, 204, 177N, 1193W,  26, 1005, XX,  34, NEQ,    2,    1,    1,    1,     ,     ,  42,
EP, 16, 2026092018, 03, WNV3, 210, 175N, 1192W,  26, 1004, XX,  34, NEQ,    2,    2,    3,    1,     ,     ,  49,
EP, 16, 2026092018, 03, WNV3, 216, 176N, 1191W,  25, 1005, XX,  34, NEQ,    2,    3,    3,    2,     ,     ,  40,
EP, 17, 2026092018, 03, WNV3,   0, 145N, 1051W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  40,
EP, 17, 2026092018, 03, WNV3,   6, 152N, 1047W,  39, 1004, XX,  34, NEQ,   33,   27,   12,   17,     ,     ,  36,
EP, 17, 2026092018, 03, WNV3,  12, 155N, 1042W,  49,  999, XX,  34, NEQ,   45,   44,   25,   32,     ,     ,  23,
EP, 17, 2026092018, 03, WNV3,  12, 155N, 1042W,  49,  999, XX,  50, NEQ,   10,    7,    3,    5,     ,     ,  23,
EP, 17, 2026092018, 03, WNV3,  12, 155N, 1042W,  49,  999, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  23,
EP, 17, 2026092018, 03, WNV3,  18, 156N, 1038W,  65,  990, XX,  34, NEQ,   45,   52,   37,   36,     ,     ,  16,
EP, 17, 2026092018, 03, WNV3,  18, 156N, 1038W,  65,  990, XX,  50, NEQ,   21,   20,   13,   15,     ,     ,  16,
EP, 17, 2026092018, 03, WNV3,  18, 156N, 1038W,  65,  990, XX,  64, NEQ,    8,    5,    4,    5,     ,     ,  16,
EP, 17, 2026092018, 03, WNV3,  24, 155N, 1034W,  78,  981, XX,  34, NEQ,   45,   50,   43,   40,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  24, 155N, 1034W,  78,  981, XX,  50, NEQ,   24,   25,   19,   20,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  24, 155N, 1034W,  78,  981, XX,  64, NEQ,   13,   11,    9,    9,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  30, 154N, 1030W,  91,  970, XX,  34, NEQ,   48,   62,   54,   47,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3,  30, 154N, 1030W,  91,  970, XX,  50, NEQ,   25,   29,   24,   22,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3,  30, 154N, 1030W,  91,  970, XX,  64, NEQ,   16,   15,   13,   13,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3,  36, 152N, 1027W, 100,  963, XX,  34, NEQ,   52,   63,   57,   52,     ,     ,  10,
EP, 17, 2026092018, 03, WNV3,  36, 152N, 1027W, 100,  963, XX,  50, NEQ,   27,   30,   28,   24,     ,     ,  10,
EP, 17, 2026092018, 03, WNV3,  36, 152N, 1027W, 100,  963, XX,  64, NEQ,   18,   18,   15,   15,     ,     ,  10,
EP, 17, 2026092018, 03, WNV3,  42, 150N, 1025W, 108,  956, XX,  34, NEQ,   58,   71,   61,   55,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3,  42, 150N, 1025W, 108,  956, XX,  50, NEQ,   29,   34,   31,   26,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3,  42, 150N, 1025W, 108,  956, XX,  64, NEQ,   18,   18,   16,   16,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3,  48, 150N, 1024W, 112,  953, XX,  34, NEQ,   65,   73,   64,   62,     ,     ,  10,
EP, 17, 2026092018, 03, WNV3,  48, 150N, 1024W, 112,  953, XX,  50, NEQ,   32,   33,   30,   29,     ,     ,  10,
EP, 17, 2026092018, 03, WNV3,  48, 150N, 1024W, 112,  953, XX,  64, NEQ,   21,   19,   17,   18,     ,     ,  10,
EP, 17, 2026092018, 03, WNV3,  54, 152N, 1025W, 113,  951, XX,  34, NEQ,   78,   87,   69,   69,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  54, 152N, 1025W, 113,  951, XX,  50, NEQ,   39,   40,   34,   34,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  54, 152N, 1025W, 113,  951, XX,  64, NEQ,   24,   22,   18,   21,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  60, 154N, 1027W, 113,  950, XX,  34, NEQ,   84,   86,   70,   74,     ,     ,  13,
EP, 17, 2026092018, 03, WNV3,  60, 154N, 1027W, 113,  950, XX,  50, NEQ,   43,   40,   35,   38,     ,     ,  13,
EP, 17, 2026092018, 03, WNV3,  60, 154N, 1027W, 113,  950, XX,  64, NEQ,   26,   23,   19,   22,     ,     ,  13,
EP, 17, 2026092018, 03, WNV3,  66, 157N, 1030W, 114,  949, XX,  34, NEQ,   89,   93,   76,   78,     ,     ,  14,
EP, 17, 2026092018, 03, WNV3,  66, 157N, 1030W, 114,  949, XX,  50, NEQ,   48,   46,   38,   41,     ,     ,  14,
EP, 17, 2026092018, 03, WNV3,  66, 157N, 1030W, 114,  949, XX,  64, NEQ,   29,   25,   21,   25,     ,     ,  14,
EP, 17, 2026092018, 03, WNV3,  72, 161N, 1034W, 116,  949, XX,  34, NEQ,   87,   89,   77,   77,     ,     ,  14,
EP, 17, 2026092018, 03, WNV3,  72, 161N, 1034W, 116,  949, XX,  50, NEQ,   50,   45,   38,   43,     ,     ,  14,
EP, 17, 2026092018, 03, WNV3,  72, 161N, 1034W, 116,  949, XX,  64, NEQ,   30,   25,   20,   25,     ,     ,  14,
EP, 17, 2026092018, 03, WNV3,  78, 165N, 1039W, 115,  948, XX,  34, NEQ,   91,   92,   78,   82,     ,     ,  13,
EP, 17, 2026092018, 03, WNV3,  78, 165N, 1039W, 115,  948, XX,  50, NEQ,   50,   46,   40,   45,     ,     ,  13,
EP, 17, 2026092018, 03, WNV3,  78, 165N, 1039W, 115,  948, XX,  64, NEQ,   31,   27,   22,   27,     ,     ,  13,
EP, 17, 2026092018, 03, WNV3,  84, 168N, 1045W, 118,  946, XX,  34, NEQ,   84,   83,   76,   78,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  84, 168N, 1045W, 118,  946, XX,  50, NEQ,   48,   43,   39,   45,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  84, 168N, 1045W, 118,  946, XX,  64, NEQ,   30,   25,   22,   27,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  90, 170N, 1053W, 122,  943, XX,  34, NEQ,   84,   79,   70,   76,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  90, 170N, 1053W, 122,  943, XX,  50, NEQ,   47,   43,   38,   44,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  90, 170N, 1053W, 122,  943, XX,  64, NEQ,   31,   26,   22,   28,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  96, 173N, 1060W, 121,  944, XX,  34, NEQ,   81,   77,   69,   73,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  96, 173N, 1060W, 121,  944, XX,  50, NEQ,   45,   39,   36,   42,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3,  96, 173N, 1060W, 121,  944, XX,  64, NEQ,   29,   24,   20,   26,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 102, 176N, 1068W, 124,  941, XX,  34, NEQ,   85,   80,   70,   78,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 102, 176N, 1068W, 124,  941, XX,  50, NEQ,   46,   40,   35,   42,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 102, 176N, 1068W, 124,  941, XX,  64, NEQ,   30,   25,   20,   27,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 108, 177N, 1077W, 126,  940, XX,  34, NEQ,   88,   84,   71,   83,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3, 108, 177N, 1077W, 126,  940, XX,  50, NEQ,   48,   41,   36,   45,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3, 108, 177N, 1077W, 126,  940, XX,  64, NEQ,   29,   24,   20,   27,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3, 114, 178N, 1085W, 123,  941, XX,  34, NEQ,   92,   83,   74,   86,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3, 114, 178N, 1085W, 123,  941, XX,  50, NEQ,   49,   41,   37,   46,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3, 114, 178N, 1085W, 123,  941, XX,  64, NEQ,   29,   24,   20,   27,     ,     ,   9,
EP, 17, 2026092018, 03, WNV3, 120, 179N, 1094W, 122,  943, XX,  34, NEQ,   91,   81,   71,   83,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 120, 179N, 1094W, 122,  943, XX,  50, NEQ,   48,   40,   35,   44,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 120, 179N, 1094W, 122,  943, XX,  64, NEQ,   30,   25,   20,   26,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 126, 182N, 1102W, 117,  945, XX,  34, NEQ,   94,   85,   75,   87,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 126, 182N, 1102W, 117,  945, XX,  50, NEQ,   48,   41,   36,   45,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 126, 182N, 1102W, 117,  945, XX,  64, NEQ,   29,   23,   20,   26,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 132, 183N, 1110W, 117,  945, XX,  34, NEQ,   89,   84,   72,   83,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 132, 183N, 1110W, 117,  945, XX,  50, NEQ,   48,   41,   36,   44,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 132, 183N, 1110W, 117,  945, XX,  64, NEQ,   29,   23,   20,   26,     ,     ,  11,
EP, 17, 2026092018, 03, WNV3, 138, 186N, 1117W, 115,  946, XX,  34, NEQ,   92,   88,   76,   83,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 138, 186N, 1117W, 115,  946, XX,  50, NEQ,   49,   42,   36,   43,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 138, 186N, 1117W, 115,  946, XX,  64, NEQ,   30,   25,   20,   26,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 144, 191N, 1124W, 111,  950, XX,  34, NEQ,   94,   89,   73,   84,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 144, 191N, 1124W, 111,  950, XX,  50, NEQ,   47,   40,   34,   41,     ,     ,  12,
EP, 17, 2026092018, 03, WNV3, 144, 191N, 1124W, 111,  950, XX,  64, NEQ,   29,   24,   20,   25,     ,     ,  12,
