# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
AL, 10, 2025101106, 03, FNV3,   0, 235N,  637W,  51, 1004, XX,  34, NEQ,  150,  180,     ,     ,     ,     ,  90,
WP, 29, 2025101106, 03, FNV3,  78, 354N, 1586E,  53,  989, XX,  34, NEQ,  149,  152,  129,  128,     ,     ,  40,
WP, 29, 2025101106, 03, FNV3,  78, 354N, 1586E,  53,  989, XX,  50, NEQ,   37,   40,   33,   30,     ,     ,  40,
WP, 29, 2025101106, 03, FNV3,  78, 354N, 1586E,  53,  989, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  40,
WP, 29, 2025101106, 03, FNV3,  84, 355N, 1619E,  45,  994, XX,  34, NEQ,  113,  111,   90,   91,     ,     ,  50,
WP, 29, 2025101106, 03, FNV3,  84, 355N, 1619E,  45,  994, XX,  50, NEQ,    6,   10,    4,    4,     ,     ,  50,
WP, 29, 2025101106, 03, FNV3,  90, 355N, 1655E,  42,  997, XX,  34, NEQ,   58,   52,   44,   43,     ,     ,  49,
WP, 29, 2025101106, 03, FNV3,  90, 355N, 1655E,  42,  997, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  49,
WP, 29, 2025101106, 03, FNV3,  96, 356N, 1693E,  38,  999, XX,  34, NEQ,   38,   29,   20,   24,     ,     ,  46,
WP, 29, 2025101106, 03, FNV3,  96, 356N, 1693E,  38,  999, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  46,
WP, 29, 2025101106, 03, FNV3, 102, 355N, 1722E,  35, 1003, XX,  34, NEQ,   29,   22,   18,   16,     ,     ,  52,
WP, 29, 2025101106, 03, FNV3, 108, 358N, 1753E,  33, 1005, XX,  34, NEQ,   16,   12,    8,    7,     ,     ,  57,
