# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
AL, 10, 2025101118, 03, FNV3,   0, 270N,  637W,  41, 1006, XX,  34, NEQ,  150,  210,     ,     ,     ,     ,  90,
WP, 29, 2025101118, 03, FNV3,  30, 331N, 1408E,  69,  976, XX,  50, NEQ,   53,   57,   46,   42,     ,     ,  20,
WP, 29, 2025101118, 03, FNV3,  30, 331N, 1408E,  69,  976, XX,  64, NEQ,   16,   18,   12,   12,     ,     ,  20,
WP, 29, 2025101118, 03, FNV3,  36, 339N, 1433E,  69,  975, XX,  34, NEQ,  124,  149,  121,  102,     ,     ,  20,
WP, 29, 2025101118, 03, FNV3,  36, 339N, 1433E,  69,  975, XX,  50, NEQ,   65,   71,   59,   54,     ,     ,  20,
WP, 29, 2025101118, 03, FNV3,  36, 339N, 1433E,  69,  975, XX,  64, NEQ,   22,   24,   20,   19,     ,     ,  20,
WP, 29, 2025101118, 03, FNV3,  42, 344N, 1460E,  69,  975, XX,  34, NEQ,  131,  156,  131,  111,     ,     ,  23,
WP, 29, 2025101118, 03, FNV3,  42, 344N, 1460E,  69,  975, XX,  50, NEQ,   68,   73,   59,   55,     ,     ,  23,
WP, 29, 2025101118, 03, FNV3,  42, 344N, 1460E,  69,  975, XX,  64, NEQ,   23,   25,   18,   19,     ,     ,  23,
WP, 29, 2025101118, 03, FNV3,  48, 348N, 1490E,  69,  975, XX,  34, NEQ,  142,  163,  136,  120,     ,     ,  22,
WP, 29, 2025101118, 03, FNV3,  48, 348N, 1490E,  69,  975, XX,  50, NEQ,   74,   78,   64,   60,     ,     ,  22,
WP, 29, 2025101118, 03, FNV3,  48, 348N, 1490E,  69,  975, XX,  64, NEQ,   23,   25,   19,   20,     ,     ,  22,
WP, 29, 2025101118, 03, FNV3,  54, 351N, 1522E,  67,  976, XX,  34, NEQ,  147,  159,  134,  127,     ,     ,  25,
WP, 29, 2025101118, 03, FNV3,  54, 351N, 1522E,  67,  976, XX,  50, NEQ,   70,   73,   58,   58,     ,     ,  25,
WP, 29, 2025101118, 03, FNV3,  54, 351N, 1522E,  67,  976, XX,  64, NEQ,   19,   20,   15,   16,     ,     ,  25,
WP, 29, 2025101118, 03, FNV3,  60, 352N, 1554E,  61,  982, XX,  34, NEQ,  167,  178,  150,  146,     ,     ,  30,
WP, 29, 2025101118, 03, FNV3,  60, 352N, 1554E,  61,  982, XX,  50, NEQ,   71,   74,   60,   59,     ,     ,  30,
WP, 29, 2025101118, 03, FNV3,  60, 352N, 1554E,  61,  982, XX,  64, NEQ,   12,   13,    9,    9,     ,     ,  30,
WP, 29, 2025101118, 03, FNV3,  66, 352N, 1585E,  54,  988, XX,  34, NEQ,  137,  142,  120,  118,     ,     ,  33,
WP, 29, 2025101118, 03, FNV3,  66, 352N, 1585E,  54,  988, XX,  50, NEQ,   35,   39,   29,   28,     ,     ,  33,
WP, 29, 2025101118, 03, FNV3,  66, 352N, 1585E,  54,  988, XX,  64, NEQ,    0,    0,    1,    0,     ,     ,  33,
WP, 29, 2025101118, 03, FNV3,  72, 353N, 1615E,  47,  993, XX,  34, NEQ,  130,  132,  106,  108,     ,     ,  47,
WP, 29, 2025101118, 03, FNV3,  72, 353N, 1615E,  47,  993, XX,  50, NEQ,   12,   15,   10,    8,     ,     ,  47,
WP, 29, 2025101118, 03, FNV3,  78, 355N, 1650E,  42,  996, XX,  34, NEQ,   85,   75,   60,   62,     ,     ,  52,
WP, 29, 2025101118, 03, FNV3,  78, 355N, 1650E,  42,  996, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  52,
WP, 29, 2025101118, 03, FNV3,  84, 358N, 1689E,  39, 1000, XX,  34, NEQ,   49,   39,   29,   30,     ,     ,  54,
WP, 29, 2025101118, 03, FNV3,  84, 358N, 1689E,  39, 1000, XX,  50, NEQ,    0,    2,    0,    1,     ,     ,  54,
WP, 29, 2025101118, 03, FNV3,  90, 359N, 1723E,  36, 1003, XX,  34, NEQ,   32,   22,   14,   22,     ,     ,  53,
WP, 29, 2025101118, 03, FNV3,  96, 362N, 1757E,  34, 1004, XX,  34, NEQ,    8,    1,    7,    8,     ,     ,  51,
