# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 92, 2026072606, 03, FNV3,   0, 120N, 1774W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  70,
CP, 92, 2026072606, 03, FNV3,  66, 140N, 1711E,  86,  966, XX,  64, NEQ,   16,   12,    9,   12,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3,  72, 146N, 1704E,  95,  960, XX,  34, NEQ,  112,   97,   78,   94,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  72, 146N, 1704E,  95,  960, XX,  50, NEQ,   46,   38,   29,   38,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  72, 146N, 1704E,  95,  960, XX,  64, NEQ,   19,   15,   12,   16,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  78, 151N, 1698E,  99,  955, XX,  34, NEQ,  117,  101,   82,  100,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  78, 151N, 1698E,  99,  955, XX,  50, NEQ,   49,   41,   32,   42,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  78, 151N, 1698E,  99,  955, XX,  64, NEQ,   23,   20,   16,   20,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  84, 157N, 1692E, 109,  948, XX,  34, NEQ,  138,  119,   95,  117,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3,  84, 157N, 1692E, 109,  948, XX,  50, NEQ,   68,   59,   47,   58,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3,  84, 157N, 1692E, 109,  948, XX,  64, NEQ,   34,   30,   24,   29,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3,  90, 164N, 1685E, 114,  942, XX,  34, NEQ,  132,  115,   90,  112,     ,     ,  10,
CP, 92, 2026072606, 03, FNV3,  90, 164N, 1685E, 114,  942, XX,  50, NEQ,   57,   49,   38,   48,     ,     ,  10,
CP, 92, 2026072606, 03, FNV3,  90, 164N, 1685E, 114,  942, XX,  64, NEQ,   29,   25,   20,   25,     ,     ,  10,
CP, 92, 2026072606, 03, FNV3,  96, 171N, 1677E, 113,  943, XX,  34, NEQ,  154,  136,  105,  129,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  96, 171N, 1677E, 113,  943, XX,  50, NEQ,   69,   60,   46,   58,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3,  96, 171N, 1677E, 113,  943, XX,  64, NEQ,   33,   29,   23,   28,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3, 102, 178N, 1669E, 121,  937, XX,  34, NEQ,  150,  132,  107,  129,     ,     ,  10,
CP, 92, 2026072606, 03, FNV3, 102, 178N, 1669E, 121,  937, XX,  50, NEQ,   64,   55,   44,   55,     ,     ,  10,
CP, 92, 2026072606, 03, FNV3, 102, 178N, 1669E, 121,  937, XX,  64, NEQ,   33,   30,   25,   30,     ,     ,  10,
CP, 92, 2026072606, 03, FNV3, 108, 185N, 1661E, 115,  940, XX,  34, NEQ,  162,  140,  110,  137,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3, 108, 185N, 1661E, 115,  940, XX,  50, NEQ,   75,   65,   50,   63,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3, 108, 185N, 1661E, 115,  940, XX,  64, NEQ,   39,   34,   27,   33,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3, 114, 192N, 1652E, 122,  934, XX,  34, NEQ,  160,  139,  110,  136,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3, 114, 192N, 1652E, 122,  934, XX,  50, NEQ,   71,   61,   48,   60,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3, 114, 192N, 1652E, 122,  934, XX,  64, NEQ,   38,   34,   27,   33,     ,     ,  12,
CP, 92, 2026072606, 03, FNV3, 120, 200N, 1643E, 124,  930, XX,  34, NEQ,  178,  155,  123,  150,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3, 120, 200N, 1643E, 124,  930, XX,  50, NEQ,   81,   71,   55,   68,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3, 120, 200N, 1643E, 124,  930, XX,  64, NEQ,   42,   38,   31,   37,     ,     ,  13,
CP, 92, 2026072606, 03, FNV3, 126, 207N, 1633E, 121,  932, XX,  34, NEQ,  188,  165,  132,  162,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 126, 207N, 1633E, 121,  932, XX,  50, NEQ,   83,   73,   58,   72,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 126, 207N, 1633E, 121,  932, XX,  64, NEQ,   44,   40,   33,   39,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 132, 215N, 1623E, 124,  929, XX,  34, NEQ,  197,  172,  136,  168,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 132, 215N, 1623E, 124,  929, XX,  50, NEQ,   98,   86,   69,   84,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 132, 215N, 1623E, 124,  929, XX,  64, NEQ,   52,   48,   40,   46,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 138, 223N, 1612E, 120,  931, XX,  34, NEQ,  187,  164,  132,  159,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 138, 223N, 1612E, 120,  931, XX,  50, NEQ,   88,   78,   63,   76,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 138, 223N, 1612E, 120,  931, XX,  64, NEQ,   47,   43,   35,   41,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 144, 232N, 1602E, 122,  929, XX,  34, NEQ,  200,  180,  144,  169,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 144, 232N, 1602E, 122,  929, XX,  50, NEQ,   95,   85,   68,   81,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 144, 232N, 1602E, 122,  929, XX,  64, NEQ,   50,   46,   38,   44,     ,     ,  14,
CP, 92, 2026072606, 03, FNV3, 150, 240N, 1591E, 117,  932, XX,  34, NEQ,  203,  182,  148,  174,     ,     ,  15,
CP, 92, 2026072606, 03, FNV3, 150, 240N, 1591E, 117,  932, XX,  50, NEQ,   95,   86,   69,   82,     ,     ,  15,
CP, 92, 2026072606, 03, FNV3, 150, 240N, 1591E, 117,  932, XX,  64, NEQ,   50,   46,   38,   43,     ,     ,  15,
CP, 92, 2026072606, 03, FNV3, 156, 249N, 1581E, 112,  935, XX,  34, NEQ,  211,  190,  154,  178,     ,     ,  16,
CP, 92, 2026072606, 03, FNV3, 156, 249N, 1581E, 112,  935, XX,  50, NEQ,  101,   92,   74,   86,     ,     ,  16,
CP, 92, 2026072606, 03, FNV3, 156, 249N, 1581E, 112,  935, XX,  64, NEQ,   51,   48,   39,   45,     ,     ,  16,
CP, 92, 2026072606, 03, FNV3, 162, 259N, 1569E, 105,  940, XX,  34, NEQ,  213,  194,  158,  180,     ,     ,  19,
CP, 92, 2026072606, 03, FNV3, 162, 259N, 1569E, 105,  940, XX,  50, NEQ,  105,   96,   78,   89,     ,     ,  19,
CP, 92, 2026072606, 03, FNV3, 162, 259N, 1569E, 105,  940, XX,  64, NEQ,   52,   48,   40,   44,     ,     ,  19,
CP, 92, 2026072606, 03, FNV3, 168, 270N, 1558E, 101,  943, XX,  34, NEQ,  211,  195,  157,  178,     ,     ,  20,
CP, 92, 2026072606, 03, FNV3, 168, 270N, 1558E, 101,  943, XX,  50, NEQ,  106,   98,   79,   90,     ,     ,  20,
CP, 92, 2026072606, 03, FNV3, 168, 270N, 1558E, 101,  943, XX,  64, NEQ,   53,   48,   40,   45,     ,     ,  20,
CP, 92, 2026072606, 03, FNV3, 174, 280N, 1547E,  97,  947, XX,  34, NEQ,  214,  195,  158,  180,     ,     ,  22,
CP, 92, 2026072606, 03, FNV3, 174, 280N, 1547E,  97,  947, XX,  50, NEQ,  106,   97,   78,   90,     ,     ,  22,
CP, 92, 2026072606, 03, FNV3, 174, 280N, 1547E,  97,  947, XX,  64, NEQ,   54,   48,   40,   46,     ,     ,  22,
CP, 92, 2026072606, 03, FNV3, 180, 291N, 1537E,  91,  950, XX,  34, NEQ,  209,  195,  158,  176,     ,     ,  28,
CP, 92, 2026072606, 03, FNV3, 180, 291N, 1537E,  91,  950, XX,  50, NEQ,  101,   92,   74,   84,     ,     ,  28,
CP, 92, 2026072606, 03, FNV3, 180, 291N, 1537E,  91,  950, XX,  64, NEQ,   48,   44,   35,   42,     ,     ,  28,
CP, 92, 2026072606, 03, FNV3, 186, 302N, 1528E,  83,  956, XX,  34, NEQ,  205,  193,  156,  173,     ,     ,  28,
CP, 92, 2026072606, 03, FNV3, 186, 302N, 1528E,  83,  956, XX,  50, NEQ,  100,   93,   75,   84,     ,     ,  28,
CP, 92, 2026072606, 03, FNV3, 186, 302N, 1528E,  83,  956, XX,  64, NEQ,   45,   41,   33,   39,     ,     ,  28,
CP, 92, 2026072606, 03, FNV3, 192, 314N, 1521E,  82,  956, XX,  34, NEQ,  200,  195,  157,  167,     ,     ,  32,
CP, 92, 2026072606, 03, FNV3, 192, 314N, 1521E,  82,  956, XX,  50, NEQ,   88,   82,   65,   73,     ,     ,  32,
CP, 92, 2026072606, 03, FNV3, 192, 314N, 1521E,  82,  956, XX,  64, NEQ,   42,   36,   28,   31,     ,     ,  32,
CP, 92, 2026072606, 03, FNV3, 198, 326N, 1514E,  73,  964, XX,  34, NEQ,  202,  192,  158,  172,     ,     ,  41,
CP, 92, 2026072606, 03, FNV3, 198, 326N, 1514E,  73,  964, XX,  50, NEQ,   91,   84,   66,   74,     ,     ,  41,
CP, 92, 2026072606, 03, FNV3, 198, 326N, 1514E,  73,  964, XX,  64, NEQ,   37,   27,   22,   26,     ,     ,  41,
CP, 92, 2026072606, 03, FNV3, 204, 339N, 1507E,  67,  967, XX,  34, NEQ,  189,  182,  147,  158,     ,     ,  44,
CP, 92, 2026072606, 03, FNV3, 204, 339N, 1507E,  67,  967, XX,  50, NEQ,   75,   71,   54,   61,     ,     ,  44,
CP, 92, 2026072606, 03, FNV3, 204, 339N, 1507E,  67,  967, XX,  64, NEQ,   24,   20,   17,   19,     ,     ,  44,
CP, 92, 2026072606, 03, FNV3, 210, 350N, 1502E,  62,  969, XX,  34, NEQ,  174,  164,  134,  146,     ,     ,  52,
CP, 92, 2026072606, 03, FNV3, 210, 350N, 1502E,  62,  969, XX,  50, NEQ,   61,   48,   39,   44,     ,     ,  52,
CP, 92, 2026072606, 03, FNV3, 210, 350N, 1502E,  62,  969, XX,  64, NEQ,   16,   15,   12,   14,     ,     ,  52,
CP, 92, 2026072606, 03, FNV3, 216, 362N, 1498E,  58,  972, XX,  34, NEQ,  188,  173,  145,  155,     ,     ,  62,
CP, 92, 2026072606, 03, FNV3, 216, 362N, 1498E,  58,  972, XX,  50, NEQ,   56,   44,   36,   40,     ,     ,  62,
CP, 92, 2026072606, 03, FNV3, 216, 362N, 1498E,  58,  972, XX,  64, NEQ,   15,   11,    9,   10,     ,     ,  62,
CP, 92, 2026072606, 03, FNV3, 222, 372N, 1495E,  54,  975, XX,  34, NEQ,  144,  140,  111,  121,     ,     ,  52,
CP, 92, 2026072606, 03, FNV3, 222, 372N, 1495E,  54,  975, XX,  50, NEQ,   35,   29,   23,   25,     ,     ,  52,
CP, 92, 2026072606, 03, FNV3, 222, 372N, 1495E,  54,  975, XX,  64, NEQ,    9,    9,    7,    8,     ,     ,  52,
CP, 92, 2026072606, 03, FNV3, 228, 381N, 1492E,  52,  977, XX,  34, NEQ,  131,  125,   98,  107,     ,     ,  67,
CP, 92, 2026072606, 03, FNV3, 228, 381N, 1492E,  52,  977, XX,  50, NEQ,   28,   26,   19,   24,     ,     ,  67,
CP, 92, 2026072606, 03, FNV3, 228, 381N, 1492E,  52,  977, XX,  64, NEQ,    8,    7,    6,    7,     ,     ,  67,
CP, 92, 2026072606, 03, FNV3, 234, 391N, 1491E,  48,  979, XX,  34, NEQ,   96,   89,   70,   74,     ,     ,  65,
CP, 92, 2026072606, 03, FNV3, 234, 391N, 1491E,  48,  979, XX,  50, NEQ,   22,   15,   13,   15,     ,     ,  65,
CP, 92, 2026072606, 03, FNV3, 234, 391N, 1491E,  48,  979, XX,  64, NEQ,    8,    6,    5,    6,     ,     ,  65,
CP, 92, 2026072606, 03, FNV3, 240, 400N, 1488E,  46,  980, XX,  34, NEQ,  101,   93,   71,   77,     ,     ,  64,
CP, 92, 2026072606, 03, FNV3, 240, 400N, 1488E,  46,  980, XX,  50, NEQ,   30,   24,   20,   22,     ,     ,  64,
CP, 92, 2026072606, 03, FNV3, 240, 400N, 1488E,  46,  980, XX,  64, NEQ,    8,    7,    6,    7,     ,     ,  64,
CP, 92, 2026072606, 03, FNV3, 246, 408N, 1494E,  45,  980, XX,  34, NEQ,   72,   71,   59,   57,     ,     ,  58,
CP, 92, 2026072606, 03, FNV3, 246, 408N, 1494E,  45,  980, XX,  50, NEQ,   18,   15,   16,   14,     ,     ,  58,
CP, 92, 2026072606, 03, FNV3, 246, 408N, 1494E,  45,  980, XX,  64, NEQ,    4,    4,    3,    5,     ,     ,  58,
CP, 92, 2026072606, 03, FNV3, 252, 411N, 1489E,  43,  982, XX,  34, NEQ,   79,   84,   63,   70,     ,     ,  61,
CP, 92, 2026072606, 03, FNV3, 252, 411N, 1489E,  43,  982, XX,  50, NEQ,   23,   20,   17,   19,     ,     ,  61,
CP, 92, 2026072606, 03, FNV3, 252, 411N, 1489E,  43,  982, XX,  64, NEQ,    8,    6,    5,    6,     ,     ,  61,
CP, 92, 2026072606, 03, FNV3, 258, 418N, 1486E,  42,  983, XX,  34, NEQ,   80,   76,   64,   67,     ,     ,  71,
CP, 92, 2026072606, 03, FNV3, 258, 418N, 1486E,  42,  983, XX,  50, NEQ,   21,   20,   18,   17,     ,     ,  71,
CP, 92, 2026072606, 03, FNV3, 258, 418N, 1486E,  42,  983, XX,  64, NEQ,    9,    7,    6,    6,     ,     ,  71,
CP, 92, 2026072606, 03, FNV3, 264, 423N, 1482E,  42,  982, XX,  34, NEQ,   65,   73,   56,   56,     ,     ,  57,
CP, 92, 2026072606, 03, FNV3, 264, 423N, 1482E,  42,  982, XX,  50, NEQ,   18,   14,   15,   13,     ,     ,  57,
CP, 92, 2026072606, 03, FNV3, 264, 423N, 1482E,  42,  982, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  57,
CP, 92, 2026072606, 03, FNV3, 270, 433N, 1489E,  39,  985, XX,  34, NEQ,   65,   61,   45,   51,     ,     ,  63,
CP, 92, 2026072606, 03, FNV3, 270, 433N, 1489E,  39,  985, XX,  50, NEQ,   13,   12,   10,   11,     ,     ,  63,
CP, 92, 2026072606, 03, FNV3, 270, 433N, 1489E,  39,  985, XX,  64, NEQ,    5,    4,    3,    3,     ,     ,  63,
CP, 92, 2026072606, 03, FNV3, 276, 440N, 1495E,  36,  987, XX,  34, NEQ,   38,   45,   30,   35,     ,     ,  59,
CP, 92, 2026072606, 03, FNV3, 276, 440N, 1495E,  36,  987, XX,  50, NEQ,    5,    3,    3,    3,     ,     ,  59,
CP, 92, 2026072606, 03, FNV3, 276, 440N, 1495E,  36,  987, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  59,
CP, 92, 2026072606, 03, FNV3, 282, 444N, 1490E,  40,  983, XX,  34, NEQ,   56,   58,   46,   46,     ,     ,  61,
CP, 92, 2026072606, 03, FNV3, 282, 444N, 1490E,  40,  983, XX,  50, NEQ,    8,    9,    5,    6,     ,     ,  61,
CP, 92, 2026072606, 03, FNV3, 282, 444N, 1490E,  40,  983, XX,  64, NEQ,    5,    3,    2,    2,     ,     ,  61,
CP, 92, 2026072606, 03, FNV3, 288, 454N, 1502E,  38,  986, XX,  34, NEQ,   45,   37,   31,   33,     ,     ,  67,
CP, 92, 2026072606, 03, FNV3, 288, 454N, 1502E,  38,  986, XX,  50, NEQ,    6,    2,    4,    3,     ,     ,  67,
CP, 92, 2026072606, 03, FNV3, 288, 454N, 1502E,  38,  986, XX,  64, NEQ,    0,    0,    0,    2,     ,     ,  67,
CP, 92, 2026072606, 03, FNV3, 294, 450N, 1483E,  37,  987, XX,  34, NEQ,   36,   30,   31,   30,     ,     ,  63,
CP, 92, 2026072606, 03, FNV3, 294, 450N, 1483E,  37,  987, XX,  50, NEQ,   11,    6,    6,    5,     ,     ,  63,
CP, 92, 2026072606, 03, FNV3, 294, 450N, 1483E,  37,  987, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  63,
CP, 92, 2026072606, 03, FNV3, 300, 457N, 1484E,  34,  988, XX,  34, NEQ,   20,   24,   18,   15,     ,     ,  60,
CP, 92, 2026072606, 03, FNV3, 300, 457N, 1484E,  34,  988, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  60,
CP, 92, 2026072606, 03, FNV3, 306, 466N, 1492E,  35,  987, XX,  34, NEQ,   14,   20,   13,    7,     ,     ,  60,
CP, 92, 2026072606, 03, FNV3, 306, 466N, 1492E,  35,  987, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  60,
EP, 06, 2026072606, 03, FNV3,   0, 196N, 1392W,  80,  974, XX,  34, NEQ,  150,  120,  120,  160,     ,     ,  30,
EP, 06, 2026072606, 03, FNV3,   0, 196N, 1392W,  80,  974, XX,  50, NEQ,   60,   40,   40,   60,     ,     ,  30,
EP, 06, 2026072606, 03, FNV3,   0, 196N, 1392W,  80,  974, XX,  64, NEQ,   40,   25,   20,   45,     ,     ,  30,
EP, 06, 2026072606, 03, FNV3,   6, 197N, 1404W,  71,  982, XX,  34, NEQ,  121,   95,   73,  104,     ,     ,  19,
EP, 06, 2026072606, 03, FNV3,   6, 197N, 1404W,  71,  982, XX,  50, NEQ,   52,   41,   30,   43,     ,     ,  19,
EP, 06, 2026072606, 03, FNV3,   6, 197N, 1404W,  71,  982, XX,  64, NEQ,   19,   13,   10,   14,     ,     ,  19,
EP, 06, 2026072606, 03, FNV3,  12, 198N, 1416W,  69,  985, XX,  34, NEQ,  122,   94,   70,  104,     ,     ,  22,
EP, 06, 2026072606, 03, FNV3,  12, 198N, 1416W,  69,  985, XX,  50, NEQ,   51,   39,   29,   41,     ,     ,  22,
EP, 06, 2026072606, 03, FNV3,  12, 198N, 1416W,  69,  985, XX,  64, NEQ,   18,   12,    9,   12,     ,     ,  22,
EP, 06, 2026072606, 03, FNV3,  18, 200N, 1428W,  68,  986, XX,  34, NEQ,  123,   96,   69,  104,     ,     ,  23,
EP, 06, 2026072606, 03, FNV3,  18, 200N, 1428W,  68,  986, XX,  50, NEQ,   45,   33,   23,   35,     ,     ,  23,
EP, 06, 2026072606, 03, FNV3,  18, 200N, 1428W,  68,  986, XX,  64, NEQ,   15,    7,    5,    7,     ,     ,  23,
EP, 06, 2026072606, 03, FNV3,  24, 202N, 1442W,  65,  989, XX,  34, NEQ,  119,   93,   66,  100,     ,     ,  23,
EP, 06, 2026072606, 03, FNV3,  24, 202N, 1442W,  65,  989, XX,  50, NEQ,   40,   25,   17,   27,     ,     ,  23,
EP, 06, 2026072606, 03, FNV3,  24, 202N, 1442W,  65,  989, XX,  64, NEQ,   11,    3,    2,    4,     ,     ,  23,
EP, 06, 2026072606, 03, FNV3,  30, 204N, 1456W,  65,  988, XX,  34, NEQ,  117,   91,   63,   96,     ,     ,  26,
EP, 06, 2026072606, 03, FNV3,  30, 204N, 1456W,  65,  988, XX,  50, NEQ,   39,   20,   14,   22,     ,     ,  26,
EP, 06, 2026072606, 03, FNV3,  30, 204N, 1456W,  65,  988, XX,  64, NEQ,    9,    4,    3,    4,     ,     ,  26,
EP, 06, 2026072606, 03, FNV3,  36, 208N, 1471W,  57,  994, XX,  34, NEQ,  111,   87,   60,   90,     ,     ,  33,
EP, 06, 2026072606, 03, FNV3,  36, 208N, 1471W,  57,  994, XX,  50, NEQ,   31,   15,   10,   17,     ,     ,  33,
EP, 06, 2026072606, 03, FNV3,  36, 208N, 1471W,  57,  994, XX,  64, NEQ,    5,    2,    1,    2,     ,     ,  33,
EP, 06, 2026072606, 03, FNV3,  42, 211N, 1485W,  54,  995, XX,  34, NEQ,  104,   81,   55,   83,     ,     ,  33,
EP, 06, 2026072606, 03, FNV3,  42, 211N, 1485W,  54,  995, XX,  50, NEQ,   25,   12,    8,   12,     ,     ,  33,
EP, 06, 2026072606, 03, FNV3,  42, 211N, 1485W,  54,  995, XX,  64, NEQ,    2,    0,    0,    1,     ,     ,  33,
EP, 06, 2026072606, 03, FNV3,  48, 213N, 1498W,  51,  998, XX,  34, NEQ,   98,   75,   51,   77,     ,     ,  38,
EP, 06, 2026072606, 03, FNV3,  48, 213N, 1498W,  51,  998, XX,  50, NEQ,   18,    8,    5,    8,     ,     ,  38,
EP, 06, 2026072606, 03, FNV3,  54, 215N, 1512W,  46, 1001, XX,  34, NEQ,   99,   75,   53,   76,     ,     ,  48,
EP, 06, 2026072606, 03, FNV3,  54, 215N, 1512W,  46, 1001, XX,  50, NEQ,    8,    4,    3,    4,     ,     ,  48,
EP, 06, 2026072606, 03, FNV3,  60, 218N, 1524W,  42, 1002, XX,  34, NEQ,   77,   51,   36,   55,     ,     ,  53,
EP, 06, 2026072606, 03, FNV3,  60, 218N, 1524W,  42, 1002, XX,  50, NEQ,    3,    1,    1,    1,     ,     ,  53,
EP, 06, 2026072606, 03, FNV3,  66, 221N, 1534W,  41, 1003, XX,  34, NEQ,   81,   52,   38,   54,     ,     ,  54,
EP, 06, 2026072606, 03, FNV3,  66, 221N, 1534W,  41, 1003, XX,  50, NEQ,    5,    2,    1,    2,     ,     ,  54,
EP, 06, 2026072606, 03, FNV3,  72, 222N, 1545W,  39, 1004, XX,  34, NEQ,   61,   38,   29,   39,     ,     ,  54,
EP, 06, 2026072606, 03, FNV3,  72, 222N, 1545W,  39, 1004, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  54,
EP, 06, 2026072606, 03, FNV3,  78, 224N, 1557W,  35, 1006, XX,  34, NEQ,   29,   11,    7,   13,     ,     ,  49,
EP, 06, 2026072606, 03, FNV3,  84, 227N, 1569W,  33, 1007, XX,  34, NEQ,   26,   16,   12,   17,     ,     ,  52,
EP, 06, 2026072606, 03, FNV3,  90, 229N, 1577W,  33, 1007, XX,  34, NEQ,   20,   10,    7,   11,     ,     ,  41,
EP, 06, 2026072606, 03, FNV3,  96, 230N, 1592W,  30, 1008, XX,  34, NEQ,   12,    6,    4,    6,     ,     ,  58,
EP, 07, 2026072606, 03, FNV3,   0, 125N, 1076W,  76,  983, XX,  34, NEQ,  140,  170,   60,  110,     ,     ,  20,
EP, 07, 2026072606, 03, FNV3,   0, 125N, 1076W,  76,  983, XX,  50, NEQ,   70,   40,     ,   60,     ,     ,  20,
EP, 07, 2026072606, 03, FNV3,   0, 125N, 1076W,  76,  983, XX,  64, NEQ,   35,     ,     ,   35,     ,     ,  20,
EP, 07, 2026072606, 03, FNV3,   6, 130N, 1088W,  83,  979, XX,  34, NEQ,  107,   86,   57,   87,     ,     ,  13,
EP, 07, 2026072606, 03, FNV3,   6, 130N, 1088W,  83,  979, XX,  50, NEQ,   44,   34,   22,   34,     ,     ,  13,
EP, 07, 2026072606, 03, FNV3,   6, 130N, 1088W,  83,  979, XX,  64, NEQ,   19,   12,    9,   13,     ,     ,  13,
EP, 07, 2026072606, 03, FNV3,  12, 136N, 1099W,  86,  975, XX,  34, NEQ,  116,   93,   61,   93,     ,     ,  17,
EP, 07, 2026072606, 03, FNV3,  12, 136N, 1099W,  86,  975, XX,  50, NEQ,   49,   38,   26,   39,     ,     ,  17,
