# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2025072906, 03, FNV3,   0, 108N, 1526W,  95,  970, XX,  34, NEQ,   60,   50,   50,   60,     ,     ,  15,
CP, 01, 2025072906, 03, FNV3,  60, 120N, 1694W,  34, 1005, XX,  34, NEQ,   14,    9,    5,   11,     ,     ,  43,
CP, 01, 2025072906, 03, FNV3,  66, 123N, 1713W,  36, 1004, XX,  34, NEQ,   16,   11,    7,   12,     ,     ,  39,
CP, 01, 2025072906, 03, FNV3,  72, 127N, 1733W,  32, 1006, XX,  34, NEQ,    5,    2,    1,    3,     ,     ,  45,
CP, 02, 2025072906, 03, FNV3,   0, 124N, 1460W,  35, 1006, XX,  34, NEQ,   30,    0,    0,   30,     ,     ,  20,
CP, 02, 2025072906, 03, FNV3,   6, 118N, 1507W,  55,  994, XX,  34, NEQ,   30,   22,   16,   25,     ,     ,  28,
CP, 02, 2025072906, 03, FNV3,   6, 118N, 1507W,  55,  994, XX,  50, NEQ,   11,    8,    6,    9,     ,     ,  28,
CP, 02, 2025072906, 03, FNV3,   6, 118N, 1507W,  55,  994, XX,  64, NEQ,    3,    2,    2,    3,     ,     ,  28,
CP, 02, 2025072906, 03, FNV3,  12, 109N, 1546W,  69,  986, XX,  34, NEQ,   50,   37,   27,   44,     ,     ,  18,
CP, 02, 2025072906, 03, FNV3,  12, 109N, 1546W,  69,  986, XX,  50, NEQ,   21,   16,   12,   17,     ,     ,  18,
CP, 02, 2025072906, 03, FNV3,  12, 109N, 1546W,  69,  986, XX,  64, NEQ,    7,    6,    4,    6,     ,     ,  18,
CP, 02, 2025072906, 03, FNV3,  18, 107N, 1563W,  73,  983, XX,  34, NEQ,   55,   41,   28,   47,     ,     ,  18,
CP, 02, 2025072906, 03, FNV3,  18, 107N, 1563W,  73,  983, XX,  50, NEQ,   22,   17,   12,   18,     ,     ,  18,
CP, 02, 2025072906, 03, FNV3,  18, 107N, 1563W,  73,  983, XX,  64, NEQ,    8,    6,    5,    7,     ,     ,  18,
CP, 02, 2025072906, 03, FNV3,  24, 108N, 1577W,  69,  985, XX,  34, NEQ,   54,   40,   27,   46,     ,     ,  19,
CP, 02, 2025072906, 03, FNV3,  24, 108N, 1577W,  69,  985, XX,  50, NEQ,   19,   14,   10,   16,     ,     ,  19,
CP, 02, 2025072906, 03, FNV3,  24, 108N, 1577W,  69,  985, XX,  64, NEQ,    6,    4,    4,    5,     ,     ,  19,
CP, 02, 2025072906, 03, FNV3,  30, 108N, 1593W,  64,  989, XX,  34, NEQ,   54,   39,   25,   45,     ,     ,  21,
CP, 02, 2025072906, 03, FNV3,  30, 108N, 1593W,  64,  989, XX,  50, NEQ,   18,   13,    9,   15,     ,     ,  21,
CP, 02, 2025072906, 03, FNV3,  30, 108N, 1593W,  64,  989, XX,  64, NEQ,    6,    4,    3,    5,     ,     ,  21,
CP, 02, 2025072906, 03, FNV3,  36, 109N, 1612W,  53,  996, XX,  34, NEQ,   53,   40,   27,   44,     ,     ,  30,
CP, 02, 2025072906, 03, FNV3,  36, 109N, 1612W,  53,  996, XX,  50, NEQ,   12,    9,    6,    9,     ,     ,  30,
CP, 02, 2025072906, 03, FNV3,  36, 109N, 1612W,  53,  996, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  30,
CP, 02, 2025072906, 03, FNV3,  42, 111N, 1632W,  45, 1001, XX,  34, NEQ,   39,   29,   19,   31,     ,     ,  33,
CP, 02, 2025072906, 03, FNV3,  42, 111N, 1632W,  45, 1001, XX,  50, NEQ,    5,    4,    2,    4,     ,     ,  33,
CP, 02, 2025072906, 03, FNV3,  48, 114N, 1653W,  38, 1003, XX,  34, NEQ,   21,   14,    8,   16,     ,     ,  39,
CP, 02, 2025072906, 03, FNV3,  48, 114N, 1653W,  38, 1003, XX,  50, NEQ,    1,    0,    0,    1,     ,     ,  39,
CP, 02, 2025072906, 03, FNV3,  54, 115N, 1674W,  38, 1003, XX,  34, NEQ,   19,   13,    8,   15,     ,     ,  37,
CP, 02, 2025072906, 03, FNV3,  54, 115N, 1674W,  38, 1003, XX,  50, NEQ,    1,    0,    0,    1,     ,     ,  37,
CP, 02, 2025072906, 03, FNV3,  60, 120N, 1694W,  35, 1005, XX,  34, NEQ,   16,   10,    6,   12,     ,     ,  42,
CP, 02, 2025072906, 03, FNV3,  66, 123N, 1712W,  36, 1004, XX,  34, NEQ,   16,   10,    6,   12,     ,     ,  39,
CP, 02, 2025072906, 03, FNV3,  72, 128N, 1733W,  32, 1006, XX,  34, NEQ,    4,    2,    1,    3,     ,     ,  45,
EP, 98, 2025072906, 03, FNV3,   0, 102N, 1350W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  30,
EP, 99, 2025072906, 03, FNV3,   0, 102N, 1016W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  90,
WP, 11, 2025072906, 03, FNV3,   0, 281N, 1241E,  35,  984, XX,  34, NEQ,  150,    0,    0,   65,     ,     ,  70,
WP, 11, 2025072906, 03, FNV3,   6, 285N, 1234E,  37,  988, XX,  34, NEQ,   19,   17,   14,   15,     ,     ,  44,
WP, 11, 2025072906, 03, FNV3,   6, 285N, 1234E,  37,  988, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  44,
WP, 11, 2025072906, 03, FNV3,  12, 294N, 1230E,  41,  985, XX,  34, NEQ,   33,   31,   24,   27,     ,     ,  37,
WP, 11, 2025072906, 03, FNV3,  12, 294N, 1230E,  41,  985, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  37,
WP, 11, 2025072906, 03, FNV3,  18, 301N, 1225E,  43,  984, XX,  34, NEQ,   35,   34,   28,   28,     ,     ,  34,
WP, 11, 2025072906, 03, FNV3,  18, 301N, 1225E,  43,  984, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  34,
WP, 11, 2025072906, 03, FNV3,  24, 306N, 1220E,  41,  985, XX,  34, NEQ,   39,   37,   31,   32,     ,     ,  31,
WP, 11, 2025072906, 03, FNV3,  24, 306N, 1220E,  41,  985, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  31,
WP, 11, 2025072906, 03, FNV3,  30, 311N, 1214E,  39,  986, XX,  34, NEQ,   34,   32,   26,   29,     ,     ,  34,
WP, 11, 2025072906, 03, FNV3,  30, 311N, 1214E,  39,  986, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  34,
WP, 11, 2025072906, 03, FNV3,  36, 316N, 1208E,  35,  988, XX,  34, NEQ,   16,   14,   11,   13,     ,     ,  36,
WP, 11, 2025072906, 03, FNV3,  36, 316N, 1208E,  35,  988, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  36,
WP, 11, 2025072906, 03, FNV3,  42, 319N, 1202E,  30,  991, XX,  34, NEQ,    5,    4,    4,    4,     ,     ,  38,
WP, 11, 2025072906, 03, FNV3,  48, 323N, 1197E,  27,  993, XX,  34, NEQ,    3,    2,    3,    2,     ,     ,  40,
WP, 11, 2025072906, 03, FNV3,  54, 325N, 1193E,  24,  994, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  38,
WP, 11, 2025072906, 03, FNV3,  60, 328N, 1188E,  24,  995, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  43,
WP, 11, 2025072906, 03, FNV3,  66, 331N, 1189E,  23,  996, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  46,
WP, 11, 2025072906, 03, FNV3,  72, 332N, 1190E,  22,  996, XX,  34, NEQ,    1,    1,    2,    1,     ,     ,  45,
WP, 11, 2025072906, 03, FNV3,  78, 332N, 1191E,  21,  997, XX,  34, NEQ,    1,    1,    1,    0,     ,     ,  47,
WP, 11, 2025072906, 03, FNV3,  84, 336N, 1195E,  23,  997, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  49,
WP, 11, 2025072906, 03, FNV3,  90, 338N, 1200E,  23,  997, XX,  34, NEQ,    2,    2,    1,    1,     ,     ,  55,
WP, 11, 2025072906, 03, FNV3,  96, 340N, 1206E,  24,  996, XX,  34, NEQ,    6,    7,    6,    5,     ,     ,  49,
WP, 11, 2025072906, 03, FNV3, 102, 342N, 1213E,  25,  996, XX,  34, NEQ,    5,    5,    4,    4,     ,     ,  50,
WP, 11, 2025072906, 03, FNV3, 108, 346N, 1221E,  26,  995, XX,  34, NEQ,    5,    5,    4,    4,     ,     ,  58,
WP, 11, 2025072906, 03, FNV3, 114, 348N, 1231E,  26,  996, XX,  34, NEQ,    7,    7,    6,    6,     ,     ,  54,
WP, 11, 2025072906, 03, FNV3, 120, 348N, 1237E,  24,  997, XX,  34, NEQ,    5,    6,    5,    5,     ,     ,  52,
WP, 11, 2025072906, 03, FNV3, 126, 352N, 1245E,  25,  997, XX,  34, NEQ,    3,    3,    2,    2,     ,     ,  64,
WP, 11, 2025072906, 03, FNV3, 132, 355N, 1252E,  23,  999, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  60,
WP, 11, 2025072906, 03, FNV3, 138, 361N, 1258E,  23,  999, XX,  34, NEQ,    1,    1,    0,    1,     ,     ,  67,
WP, 12, 2025072906, 03, FNV3,   0, 285N, 1429E,  54,  974, XX,  34, NEQ,   85,   85,   65,   75,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,   6, 286N, 1428E,  45,  984, XX,  34, NEQ,   57,   54,   47,   49,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,   6, 286N, 1428E,  45,  984, XX,  50, NEQ,    9,    8,    7,    7,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,   6, 286N, 1428E,  45,  984, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  12, 286N, 1427E,  47,  983, XX,  34, NEQ,   61,   60,   53,   53,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  12, 286N, 1427E,  47,  983, XX,  50, NEQ,   12,   11,    9,    9,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  18, 286N, 1427E,  47,  983, XX,  34, NEQ,   56,   56,   51,   51,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  18, 286N, 1427E,  47,  983, XX,  50, NEQ,   13,   13,   10,   11,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  18, 286N, 1427E,  47,  983, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  24, 286N, 1427E,  48,  982, XX,  34, NEQ,   72,   72,   66,   64,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  24, 286N, 1427E,  48,  982, XX,  50, NEQ,   13,   12,   10,   10,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  24, 286N, 1427E,  48,  982, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  30, 286N, 1427E,  46,  984, XX,  34, NEQ,   66,   65,   59,   59,     ,     ,  33,
WP, 12, 2025072906, 03, FNV3,  30, 286N, 1427E,  46,  984, XX,  50, NEQ,   13,   12,   10,   10,     ,     ,  33,
WP, 12, 2025072906, 03, FNV3,  30, 286N, 1427E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072906, 03, FNV3,  36, 287N, 1428E,  46,  984, XX,  34, NEQ,   66,   66,   57,   57,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  36, 287N, 1428E,  46,  984, XX,  50, NEQ,   13,   12,   10,   10,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  36, 287N, 1428E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  42, 290N, 1429E,  45,  985, XX,  34, NEQ,   58,   58,   50,   50,     ,     ,  34,
WP, 12, 2025072906, 03, FNV3,  42, 290N, 1429E,  45,  985, XX,  50, NEQ,   12,   11,    9,    9,     ,     ,  34,
WP, 12, 2025072906, 03, FNV3,  42, 290N, 1429E,  45,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  34,
WP, 12, 2025072906, 03, FNV3,  48, 296N, 1428E,  44,  985, XX,  34, NEQ,   63,   61,   52,   53,     ,     ,  38,
WP, 12, 2025072906, 03, FNV3,  48, 296N, 1428E,  44,  985, XX,  50, NEQ,    9,    8,    6,    7,     ,     ,  38,
WP, 12, 2025072906, 03, FNV3,  54, 301N, 1425E,  44,  986, XX,  34, NEQ,   64,   60,   50,   54,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  54, 301N, 1425E,  44,  986, XX,  50, NEQ,   10,    9,    7,    8,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  54, 301N, 1425E,  44,  986, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  60, 308N, 1419E,  45,  985, XX,  34, NEQ,   64,   61,   50,   54,     ,     ,  37,
WP, 12, 2025072906, 03, FNV3,  60, 308N, 1419E,  45,  985, XX,  50, NEQ,   12,   11,    8,    9,     ,     ,  37,
WP, 12, 2025072906, 03, FNV3,  60, 308N, 1419E,  45,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  37,
WP, 12, 2025072906, 03, FNV3,  66, 314N, 1414E,  45,  984, XX,  34, NEQ,   64,   59,   48,   53,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  66, 314N, 1414E,  45,  984, XX,  50, NEQ,   14,   13,   10,   11,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  66, 314N, 1414E,  45,  984, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  72, 321N, 1410E,  47,  983, XX,  34, NEQ,   71,   67,   55,   59,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  72, 321N, 1410E,  47,  983, XX,  50, NEQ,   14,   13,    9,   11,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  72, 321N, 1410E,  47,  983, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  78, 330N, 1406E,  47,  984, XX,  34, NEQ,   68,   63,   51,   56,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  78, 330N, 1406E,  47,  984, XX,  50, NEQ,   11,   10,    7,    9,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  78, 330N, 1406E,  47,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  36,
WP, 12, 2025072906, 03, FNV3,  84, 337N, 1404E,  46,  984, XX,  34, NEQ,   69,   66,   52,   57,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  84, 337N, 1404E,  46,  984, XX,  50, NEQ,   15,   14,   10,   12,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  84, 337N, 1404E,  46,  984, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  90, 346N, 1407E,  46,  984, XX,  34, NEQ,   56,   55,   44,   45,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  90, 346N, 1407E,  46,  984, XX,  50, NEQ,   12,   11,    8,    9,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  90, 346N, 1407E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
WP, 12, 2025072906, 03, FNV3,  96, 355N, 1413E,  46,  984, XX,  34, NEQ,   62,   65,   53,   51,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  96, 355N, 1413E,  46,  984, XX,  50, NEQ,   11,   10,    8,    8,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3,  96, 355N, 1413E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  32,
WP, 12, 2025072906, 03, FNV3, 102, 366N, 1425E,  44,  986, XX,  34, NEQ,   48,   52,   42,   39,     ,     ,  34,
WP, 12, 2025072906, 03, FNV3, 102, 366N, 1425E,  44,  986, XX,  50, NEQ,    6,    6,    5,    5,     ,     ,  34,
WP, 12, 2025072906, 03, FNV3, 108, 379N, 1443E,  43,  986, XX,  34, NEQ,   49,   55,   42,   38,     ,     ,  40,
WP, 12, 2025072906, 03, FNV3, 108, 379N, 1443E,  43,  986, XX,  50, NEQ,    6,    7,    5,    4,     ,     ,  40,
WP, 12, 2025072906, 03, FNV3, 114, 392N, 1469E,  41,  988, XX,  34, NEQ,   39,   44,   34,   31,     ,     ,  43,
WP, 12, 2025072906, 03, FNV3, 114, 392N, 1469E,  41,  988, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  43,
WP, 12, 2025072906, 03, FNV3, 120, 403N, 1499E,  39,  989, XX,  34, NEQ,   39,   45,   37,   32,     ,     ,  41,
WP, 12, 2025072906, 03, FNV3, 120, 403N, 1499E,  39,  989, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  41,
WP, 12, 2025072906, 03, FNV3, 126, 413N, 1531E,  35,  991, XX,  34, NEQ,   19,   24,   19,   16,     ,     ,  53,
WP, 12, 2025072906, 03, FNV3, 126, 413N, 1531E,  35,  991, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  53,
WP, 12, 2025072906, 03, FNV3, 132, 418N, 1563E,  33,  992, XX,  34, NEQ,   14,   18,   14,   11,     ,     ,  53,
WP, 12, 2025072906, 03, FNV3, 138, 421N, 1593E,  31,  994, XX,  34, NEQ,    8,   10,    8,    6,     ,     ,  59,
WP, 12, 2025072906, 03, FNV3, 138, 421N, 1593E,  31,  994, XX,  50, NEQ,    0,    0,    1,    0,     ,     ,  59,
WP, 12, 2025072906, 03, FNV3, 144, 422N, 1622E,  31,  994, XX,  34, NEQ,    5,    7,    6,    5,     ,     ,  48,
WP, 12, 2025072906, 03, FNV3, 150, 424N, 1650E,  30,  995, XX,  34, NEQ,    3,    4,    3,    3,     ,     ,  58,
WP, 12, 2025072906, 03, FNV3, 156, 427N, 1664E,  28,  996, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  68,
WP, 12, 2025072906, 03, FNV3, 162, 425N, 1681E,  27,  997, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  66,
WP, 12, 2025072906, 03, FNV3, 168, 428N, 1706E,  27,  997, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  63,
WP, 12, 2025072906, 03, FNV3, 174, 425N, 1704E,  28,  998, XX,  34, NEQ,    0,    0,    1,    1,     ,     ,  70,
