# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2026082200, 03, FNV3,   0, 286N, 1704W,  76,  977, XX,  34, NEQ,  140,  140,  120,  120,     ,     ,  25,
CP, 01, 2026082200, 03, FNV3,  24, 315N, 1728W,  58,  984, XX,  34, NEQ,  170,  150,  121,  142,     ,     ,  48,
CP, 01, 2026082200, 03, FNV3,  24, 315N, 1728W,  58,  984, XX,  50, NEQ,   53,   32,   24,   33,     ,     ,  48,
CP, 01, 2026082200, 03, FNV3,  24, 315N, 1728W,  58,  984, XX,  64, NEQ,    3,    0,    0,    0,     ,     ,  48,
CP, 01, 2026082200, 03, FNV3,  30, 318N, 1733W,  55,  986, XX,  34, NEQ,  175,  156,  129,  148,     ,     ,  56,
CP, 01, 2026082200, 03, FNV3,  30, 318N, 1733W,  55,  986, XX,  50, NEQ,   56,   36,   27,   40,     ,     ,  56,
CP, 01, 2026082200, 03, FNV3,  36, 321N, 1738W,  52,  988, XX,  34, NEQ,  140,  120,   97,  115,     ,     ,  55,
CP, 01, 2026082200, 03, FNV3,  36, 321N, 1738W,  52,  988, XX,  50, NEQ,   33,   12,    9,   14,     ,     ,  55,
CP, 01, 2026082200, 03, FNV3,  42, 323N, 1742W,  49,  990, XX,  34, NEQ,  143,  126,  101,  116,     ,     ,  60,
CP, 01, 2026082200, 03, FNV3,  42, 323N, 1742W,  49,  990, XX,  50, NEQ,   14,   10,    3,    4,     ,     ,  60,
CP, 01, 2026082200, 03, FNV3,  48, 327N, 1747W,  49,  990, XX,  34, NEQ,  109,   91,   72,   86,     ,     ,  54,
CP, 01, 2026082200, 03, FNV3,  48, 327N, 1747W,  49,  990, XX,  50, NEQ,   15,    4,    4,    7,     ,     ,  54,
CP, 01, 2026082200, 03, FNV3,  54, 330N, 1750W,  47,  992, XX,  34, NEQ,  131,  116,   94,  105,     ,     ,  58,
CP, 01, 2026082200, 03, FNV3,  54, 330N, 1750W,  47,  992, XX,  50, NEQ,   10,    4,    3,    7,     ,     ,  58,
CP, 01, 2026082200, 03, FNV3,  60, 333N, 1753W,  46,  993, XX,  34, NEQ,  106,   89,   69,   82,     ,     ,  53,
CP, 01, 2026082200, 03, FNV3,  60, 333N, 1753W,  46,  993, XX,  50, NEQ,    7,    4,    2,    5,     ,     ,  53,
CP, 01, 2026082200, 03, FNV3,  66, 336N, 1756W,  45,  994, XX,  34, NEQ,   84,   69,   52,   60,     ,     ,  52,
CP, 01, 2026082200, 03, FNV3,  66, 336N, 1756W,  45,  994, XX,  50, NEQ,    3,    1,    1,    0,     ,     ,  52,
CP, 01, 2026082200, 03, FNV3,  72, 340N, 1761W,  43,  994, XX,  34, NEQ,   76,   50,   40,   46,     ,     ,  52,
CP, 01, 2026082200, 03, FNV3,  72, 340N, 1761W,  43,  994, XX,  50, NEQ,    1,    1,    2,    1,     ,     ,  52,
CP, 01, 2026082200, 03, FNV3,  78, 343N, 1766W,  41,  996, XX,  34, NEQ,   73,   50,   40,   47,     ,     ,  57,
CP, 01, 2026082200, 03, FNV3,  78, 343N, 1766W,  41,  996, XX,  50, NEQ,    1,    1,    1,    2,     ,     ,  57,
CP, 01, 2026082200, 03, FNV3,  84, 346N, 1772W,  40,  997, XX,  34, NEQ,   71,   40,   33,   40,     ,     ,  60,
CP, 01, 2026082200, 03, FNV3,  90, 348N, 1776W,  38,  998, XX,  34, NEQ,   50,   25,   18,   23,     ,     ,  52,
CP, 01, 2026082200, 03, FNV3,  96, 352N, 1781W,  37,  999, XX,  34, NEQ,   37,    4,    3,    9,     ,     ,  57,
CP, 01, 2026082200, 03, FNV3, 102, 355N, 1785W,  37, 1000, XX,  34, NEQ,   51,   16,   11,   18,     ,     ,  64,
CP, 01, 2026082200, 03, FNV3, 108, 360N, 1791W,  37, 1001, XX,  34, NEQ,   35,    7,    4,    9,     ,     ,  56,
CP, 01, 2026082200, 03, FNV3, 114, 365N, 1795W,  37, 1001, XX,  34, NEQ,   44,   13,    8,   13,     ,     ,  55,
CP, 01, 2026082200, 03, FNV3, 120, 370N, 1797W,  36, 1001, XX,  34, NEQ,   40,    3,    1,    3,     ,     ,  59,
CP, 01, 2026082200, 03, FNV3, 126, 374N, 1799E,  36, 1002, XX,  34, NEQ,   44,    3,    0,    2,     ,     ,  65,
CP, 01, 2026082200, 03, FNV3, 132, 380N, 1795E,  34, 1003, XX,  34, NEQ,   26,   10,    8,   11,     ,     ,  60,
CP, 02, 2026082200, 03, FNV3,   0, 138N, 1478W,  41, 1002, XX,  34, NEQ,   60,     ,     ,   60,     ,     ,  60,
CP, 02, 2026082200, 03, FNV3,   6, 144N, 1486W,  44, 1000, XX,  34, NEQ,   55,   36,   21,   37,     ,     ,  30,
CP, 02, 2026082200, 03, FNV3,   6, 144N, 1486W,  44, 1000, XX,  50, NEQ,    2,    1,    0,    1,     ,     ,  30,
CP, 02, 2026082200, 03, FNV3,  12, 149N, 1496W,  47,  999, XX,  34, NEQ,   70,   50,   31,   53,     ,     ,  27,
CP, 02, 2026082200, 03, FNV3,  12, 149N, 1496W,  47,  999, XX,  50, NEQ,    6,    3,    2,    2,     ,     ,  27,
CP, 02, 2026082200, 03, FNV3,  18, 152N, 1506W,  46, 1000, XX,  34, NEQ,   63,   41,   26,   47,     ,     ,  31,
CP, 02, 2026082200, 03, FNV3,  18, 152N, 1506W,  46, 1000, XX,  50, NEQ,    3,    1,    1,    1,     ,     ,  31,
CP, 02, 2026082200, 03, FNV3,  24, 154N, 1517W,  44, 1001, XX,  34, NEQ,   78,   56,   40,   62,     ,     ,  32,
CP, 02, 2026082200, 03, FNV3,  24, 154N, 1517W,  44, 1001, XX,  50, NEQ,    5,    1,    1,    1,     ,     ,  32,
CP, 02, 2026082200, 03, FNV3,  30, 155N, 1528W,  42, 1001, XX,  34, NEQ,   61,   39,   27,   45,     ,     ,  36,
CP, 02, 2026082200, 03, FNV3,  30, 155N, 1528W,  42, 1001, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  36,
CP, 02, 2026082200, 03, FNV3,  36, 154N, 1542W,  39, 1003, XX,  34, NEQ,   59,   34,   24,   39,     ,     ,  45,
CP, 02, 2026082200, 03, FNV3,  36, 154N, 1542W,  39, 1003, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  45,
CP, 02, 2026082200, 03, FNV3,  42, 154N, 1555W,  38, 1004, XX,  34, NEQ,   50,   27,   19,   29,     ,     ,  50,
CP, 02, 2026082200, 03, FNV3,  42, 154N, 1555W,  38, 1004, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  50,
CP, 02, 2026082200, 03, FNV3,  48, 155N, 1570W,  35, 1004, XX,  34, NEQ,   29,   12,    8,   14,     ,     ,  42,
CP, 02, 2026082200, 03, FNV3,  54, 155N, 1584W,  35, 1004, XX,  34, NEQ,   23,    8,    4,    9,     ,     ,  42,
CP, 02, 2026082200, 03, FNV3,  60, 156N, 1597W,  34, 1004, XX,  34, NEQ,   19,    5,    3,    8,     ,     ,  45,
CP, 02, 2026082200, 03, FNV3,  66, 159N, 1610W,  33, 1005, XX,  34, NEQ,   15,    3,    2,    5,     ,     ,  48,
CP, 02, 2026082200, 03, FNV3,  72, 162N, 1623W,  32, 1004, XX,  34, NEQ,   15,    3,    2,    3,     ,     ,  44,
CP, 02, 2026082200, 03, FNV3,  78, 165N, 1635W,  32, 1005, XX,  34, NEQ,   14,    5,    3,    5,     ,     ,  43,
CP, 02, 2026082200, 03, FNV3,  78, 165N, 1635W,  32, 1005, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  43,
CP, 02, 2026082200, 03, FNV3,  84, 166N, 1647W,  31, 1005, XX,  34, NEQ,    7,    1,    1,    1,     ,     ,  45,
CP, 02, 2026082200, 03, FNV3,  90, 169N, 1661W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  47,
EP, 91, 2026082200, 03, FNV3,   0,  93N, 1156W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  90,
WP, 17, 2026082200, 03, FNV3,   0, 179N, 1465E,  84,  973, XX,  34, NEQ,  140,  130,  110,  120,     ,     ,  15,
WP, 17, 2026082200, 03, FNV3,   6, 186N, 1458E, 107,  949, XX,  34, NEQ,  141,  126,  101,  118,     ,     ,   7,
WP, 17, 2026082200, 03, FNV3,   6, 186N, 1458E, 107,  949, XX,  50, NEQ,   59,   51,   40,   49,     ,     ,   7,
WP, 17, 2026082200, 03, FNV3,   6, 186N, 1458E, 107,  949, XX,  64, NEQ,   28,   24,   20,   24,     ,     ,   7,
WP, 17, 2026082200, 03, FNV3,  12, 195N, 1448E, 117,  940, XX,  34, NEQ,  151,  132,  107,  129,     ,     ,   8,
WP, 17, 2026082200, 03, FNV3,  12, 195N, 1448E, 117,  940, XX,  50, NEQ,   66,   57,   45,   57,     ,     ,   8,
WP, 17, 2026082200, 03, FNV3,  12, 195N, 1448E, 117,  940, XX,  64, NEQ,   33,   29,   24,   29,     ,     ,   8,
WP, 17, 2026082200, 03, FNV3,  18, 202N, 1436E, 114,  943, XX,  34, NEQ,  159,  136,  108,  134,     ,     ,  13,
WP, 17, 2026082200, 03, FNV3,  18, 202N, 1436E, 114,  943, XX,  50, NEQ,   74,   63,   49,   62,     ,     ,  13,
WP, 17, 2026082200, 03, FNV3,  18, 202N, 1436E, 114,  943, XX,  64, NEQ,   38,   33,   27,   33,     ,     ,  13,
WP, 17, 2026082200, 03, FNV3,  24, 209N, 1424E, 116,  941, XX,  34, NEQ,  160,  140,  115,  138,     ,     ,  11,
WP, 17, 2026082200, 03, FNV3,  24, 209N, 1424E, 116,  941, XX,  50, NEQ,   72,   62,   49,   62,     ,     ,  11,
WP, 17, 2026082200, 03, FNV3,  24, 209N, 1424E, 116,  941, XX,  64, NEQ,   39,   35,   28,   35,     ,     ,  11,
WP, 17, 2026082200, 03, FNV3,  30, 216N, 1411E, 119,  937, XX,  34, NEQ,  166,  144,  118,  143,     ,     ,  11,
WP, 17, 2026082200, 03, FNV3,  30, 216N, 1411E, 119,  937, XX,  50, NEQ,   72,   61,   48,   61,     ,     ,  11,
WP, 17, 2026082200, 03, FNV3,  30, 216N, 1411E, 119,  937, XX,  64, NEQ,   38,   34,   28,   34,     ,     ,  11,
WP, 17, 2026082200, 03, FNV3,  36, 223N, 1396E, 115,  941, XX,  34, NEQ,  171,  145,  119,  148,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  36, 223N, 1396E, 115,  941, XX,  50, NEQ,   79,   67,   53,   67,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  36, 223N, 1396E, 115,  941, XX,  64, NEQ,   41,   37,   29,   36,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  42, 228N, 1380E, 115,  940, XX,  34, NEQ,  172,  147,  119,  150,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  42, 228N, 1380E, 115,  940, XX,  50, NEQ,   83,   71,   56,   71,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  42, 228N, 1380E, 115,  940, XX,  64, NEQ,   43,   38,   31,   37,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  48, 233N, 1365E, 110,  943, XX,  34, NEQ,  174,  148,  121,  150,     ,     ,  16,
WP, 17, 2026082200, 03, FNV3,  48, 233N, 1365E, 110,  943, XX,  50, NEQ,   81,   70,   56,   70,     ,     ,  16,
WP, 17, 2026082200, 03, FNV3,  48, 233N, 1365E, 110,  943, XX,  64, NEQ,   43,   38,   31,   37,     ,     ,  16,
WP, 17, 2026082200, 03, FNV3,  54, 239N, 1352E, 111,  941, XX,  34, NEQ,  172,  148,  124,  150,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  54, 239N, 1352E, 111,  941, XX,  50, NEQ,   79,   69,   55,   68,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  54, 239N, 1352E, 111,  941, XX,  64, NEQ,   43,   38,   31,   37,     ,     ,  14,
WP, 17, 2026082200, 03, FNV3,  60, 244N, 1339E, 107,  944, XX,  34, NEQ,  182,  158,  132,  158,     ,     ,  17,
WP, 17, 2026082200, 03, FNV3,  60, 244N, 1339E, 107,  944, XX,  50, NEQ,   78,   67,   54,   67,     ,     ,  17,
WP, 17, 2026082200, 03, FNV3,  60, 244N, 1339E, 107,  944, XX,  64, NEQ,   40,   34,   28,   33,     ,     ,  17,
WP, 17, 2026082200, 03, FNV3,  66, 249N, 1327E, 103,  946, XX,  34, NEQ,  168,  144,  119,  143,     ,     ,  18,
WP, 17, 2026082200, 03, FNV3,  66, 249N, 1327E, 103,  946, XX,  50, NEQ,   82,   71,   56,   70,     ,     ,  18,
WP, 17, 2026082200, 03, FNV3,  66, 249N, 1327E, 103,  946, XX,  64, NEQ,   43,   38,   31,   37,     ,     ,  18,
WP, 17, 2026082200, 03, FNV3,  72, 254N, 1316E, 100,  949, XX,  34, NEQ,  168,  147,  122,  145,     ,     ,  15,
WP, 17, 2026082200, 03, FNV3,  72, 254N, 1316E, 100,  949, XX,  50, NEQ,   81,   71,   57,   69,     ,     ,  15,
WP, 17, 2026082200, 03, FNV3,  72, 254N, 1316E, 100,  949, XX,  64, NEQ,   43,   37,   30,   36,     ,     ,  15,
WP, 17, 2026082200, 03, FNV3,  78, 259N, 1307E,  98,  949, XX,  34, NEQ,  176,  155,  130,  152,     ,     ,  18,
WP, 17, 2026082200, 03, FNV3,  78, 259N, 1307E,  98,  949, XX,  50, NEQ,   86,   75,   61,   74,     ,     ,  18,
WP, 17, 2026082200, 03, FNV3,  78, 259N, 1307E,  98,  949, XX,  64, NEQ,   47,   41,   33,   39,     ,     ,  18,
WP, 17, 2026082200, 03, FNV3,  84, 262N, 1298E,  93,  952, XX,  34, NEQ,  175,  153,  133,  154,     ,     ,  22,
WP, 17, 2026082200, 03, FNV3,  84, 262N, 1298E,  93,  952, XX,  50, NEQ,   84,   73,   61,   74,     ,     ,  22,
WP, 17, 2026082200, 03, FNV3,  84, 262N, 1298E,  93,  952, XX,  64, NEQ,   45,   39,   32,   39,     ,     ,  22,
WP, 17, 2026082200, 03, FNV3,  90, 265N, 1290E,  89,  955, XX,  34, NEQ,  162,  145,  123,  140,     ,     ,  20,
WP, 17, 2026082200, 03, FNV3,  90, 265N, 1290E,  89,  955, XX,  50, NEQ,   75,   65,   53,   64,     ,     ,  20,
WP, 17, 2026082200, 03, FNV3,  90, 265N, 1290E,  89,  955, XX,  64, NEQ,   38,   32,   26,   31,     ,     ,  20,
WP, 17, 2026082200, 03, FNV3,  96, 269N, 1283E,  83,  959, XX,  34, NEQ,  172,  157,  136,  151,     ,     ,  25,
WP, 17, 2026082200, 03, FNV3,  96, 269N, 1283E,  83,  959, XX,  50, NEQ,   75,   67,   55,   64,     ,     ,  25,
WP, 17, 2026082200, 03, FNV3,  96, 269N, 1283E,  83,  959, XX,  64, NEQ,   37,   30,   25,   28,     ,     ,  25,
WP, 17, 2026082200, 03, FNV3, 102, 272N, 1277E,  82,  959, XX,  34, NEQ,  170,  155,  138,  151,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 102, 272N, 1277E,  82,  959, XX,  50, NEQ,   80,   73,   62,   71,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 102, 272N, 1277E,  82,  959, XX,  64, NEQ,   41,   37,   31,   35,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 108, 273N, 1271E,  78,  962, XX,  34, NEQ,  163,  149,  137,  151,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 108, 273N, 1271E,  78,  962, XX,  50, NEQ,   80,   74,   63,   73,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 108, 273N, 1271E,  78,  962, XX,  64, NEQ,   42,   39,   32,   35,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 114, 273N, 1266E,  74,  964, XX,  34, NEQ,  155,  141,  132,  144,     ,     ,  25,
WP, 17, 2026082200, 03, FNV3, 114, 273N, 1266E,  74,  964, XX,  50, NEQ,   73,   66,   56,   63,     ,     ,  25,
WP, 17, 2026082200, 03, FNV3, 114, 273N, 1266E,  74,  964, XX,  64, NEQ,   31,   25,   21,   24,     ,     ,  25,
WP, 17, 2026082200, 03, FNV3, 120, 272N, 1262E,  75,  963, XX,  34, NEQ,  156,  146,  140,  146,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 120, 272N, 1262E,  75,  963, XX,  50, NEQ,   78,   71,   62,   67,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 120, 272N, 1262E,  75,  963, XX,  64, NEQ,   37,   31,   27,   29,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 126, 271N, 1258E,  72,  965, XX,  34, NEQ,  150,  140,  134,  140,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 126, 271N, 1258E,  72,  965, XX,  50, NEQ,   74,   68,   59,   64,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 126, 271N, 1258E,  72,  965, XX,  64, NEQ,   30,   25,   22,   24,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 132, 269N, 1254E,  70,  967, XX,  34, NEQ,  146,  135,  131,  142,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 132, 269N, 1254E,  70,  967, XX,  50, NEQ,   74,   65,   58,   63,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 132, 269N, 1254E,  70,  967, XX,  64, NEQ,   24,   22,   21,   21,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 138, 267N, 1248E,  68,  970, XX,  34, NEQ,  142,  129,  122,  130,     ,     ,  30,
WP, 17, 2026082200, 03, FNV3, 138, 267N, 1248E,  68,  970, XX,  50, NEQ,   57,   52,   44,   50,     ,     ,  30,
WP, 17, 2026082200, 03, FNV3, 138, 267N, 1248E,  68,  970, XX,  64, NEQ,   22,   18,   15,   17,     ,     ,  30,
WP, 17, 2026082200, 03, FNV3, 144, 266N, 1241E,  66,  971, XX,  34, NEQ,  136,  125,  118,  126,     ,     ,  30,
WP, 17, 2026082200, 03, FNV3, 144, 266N, 1241E,  66,  971, XX,  50, NEQ,   54,   49,   43,   49,     ,     ,  30,
WP, 17, 2026082200, 03, FNV3, 144, 266N, 1241E,  66,  971, XX,  64, NEQ,   23,   19,   16,   17,     ,     ,  30,
WP, 17, 2026082200, 03, FNV3, 150, 265N, 1234E,  61,  974, XX,  34, NEQ,  128,  119,  112,  119,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 150, 265N, 1234E,  61,  974, XX,  50, NEQ,   52,   47,   41,   46,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 150, 265N, 1234E,  61,  974, XX,  64, NEQ,   19,   17,   15,   17,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 156, 264N, 1227E,  60,  975, XX,  34, NEQ,  114,  102,   98,  107,     ,     ,  26,
WP, 17, 2026082200, 03, FNV3, 156, 264N, 1227E,  60,  975, XX,  50, NEQ,   52,   47,   41,   48,     ,     ,  26,
WP, 17, 2026082200, 03, FNV3, 156, 264N, 1227E,  60,  975, XX,  64, NEQ,   22,   21,   18,   20,     ,     ,  26,
WP, 17, 2026082200, 03, FNV3, 162, 264N, 1218E,  55,  979, XX,  34, NEQ,   95,   83,   77,   85,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 162, 264N, 1218E,  55,  979, XX,  50, NEQ,   38,   33,   28,   33,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 162, 264N, 1218E,  55,  979, XX,  64, NEQ,   12,   11,    9,   10,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 168, 264N, 1209E,  53,  980, XX,  34, NEQ,   87,   77,   72,   78,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 168, 264N, 1209E,  53,  980, XX,  50, NEQ,   34,   29,   25,   28,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 168, 264N, 1209E,  53,  980, XX,  64, NEQ,   10,    9,    8,    9,     ,     ,  27,
WP, 17, 2026082200, 03, FNV3, 174, 265N, 1203E,  49,  982, XX,  34, NEQ,   85,   77,   72,   78,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 174, 265N, 1203E,  49,  982, XX,  50, NEQ,   27,   23,   19,   22,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 174, 265N, 1203E,  49,  982, XX,  64, NEQ,    6,    6,    4,    5,     ,     ,  28,
WP, 17, 2026082200, 03, FNV3, 180, 264N, 1195E,  46,  983, XX,  34, NEQ,   69,   62,   59,   63,     ,     ,  36,
WP, 17, 2026082200, 03, FNV3, 180, 264N, 1195E,  46,  983, XX,  50, NEQ,   21,   19,   17,   18,     ,     ,  36,
WP, 17, 2026082200, 03, FNV3, 180, 264N, 1195E,  46,  983, XX,  64, NEQ,    7,    6,    6,    6,     ,     ,  36,
WP, 17, 2026082200, 03, FNV3, 186, 263N, 1190E,  41,  988, XX,  34, NEQ,   60,   57,   49,   52,     ,     ,  35,
WP, 17, 2026082200, 03, FNV3, 186, 263N, 1190E,  41,  988, XX,  50, NEQ,   10,    8,    6,    7,     ,     ,  35,
WP, 17, 2026082200, 03, FNV3, 186, 263N, 1190E,  41,  988, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  35,
WP, 17, 2026082200, 03, FNV3, 192, 261N, 1182E,  40,  987, XX,  34, NEQ,   47,   42,   38,   39,     ,     ,  37,
WP, 17, 2026082200, 03, FNV3, 192, 261N, 1182E,  40,  987, XX,  50, NEQ,    5,    3,    3,    5,     ,     ,  37,
WP, 17, 2026082200, 03, FNV3, 192, 261N, 1182E,  40,  987, XX,  64, NEQ,    1,    1,    1,    3,     ,     ,  37,
WP, 17, 2026082200, 03, FNV3, 198, 260N, 1177E,  35,  990, XX,  34, NEQ,   40,   40,   32,   35,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 198, 260N, 1177E,  35,  990, XX,  50, NEQ,    5,    5,    5,    5,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 198, 260N, 1177E,  35,  990, XX,  64, NEQ,    1,    2,    2,    1,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 204, 257N, 1174E,  35,  989, XX,  34, NEQ,   39,   35,   31,   33,     ,     ,  44,
WP, 17, 2026082200, 03, FNV3, 204, 257N, 1174E,  35,  989, XX,  50, NEQ,    6,    3,    3,    3,     ,     ,  44,
WP, 17, 2026082200, 03, FNV3, 204, 257N, 1174E,  35,  989, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  44,
WP, 17, 2026082200, 03, FNV3, 210, 255N, 1171E,  33,  992, XX,  34, NEQ,   40,   36,   30,   33,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 210, 255N, 1171E,  33,  992, XX,  50, NEQ,    5,    4,    3,    4,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 210, 255N, 1171E,  33,  992, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 216, 254N, 1172E,  34,  992, XX,  34, NEQ,   37,   33,   29,   31,     ,     ,  44,
WP, 17, 2026082200, 03, FNV3, 216, 254N, 1172E,  34,  992, XX,  50, NEQ,    3,    3,    1,    1,     ,     ,  44,
WP, 17, 2026082200, 03, FNV3, 216, 254N, 1172E,  34,  992, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  44,
WP, 17, 2026082200, 03, FNV3, 222, 252N, 1170E,  36,  990, XX,  34, NEQ,   49,   44,   38,   41,     ,     ,  45,
WP, 17, 2026082200, 03, FNV3, 222, 252N, 1170E,  36,  990, XX,  50, NEQ,    4,    3,    3,    3,     ,     ,  45,
WP, 17, 2026082200, 03, FNV3, 222, 252N, 1170E,  36,  990, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  45,
WP, 17, 2026082200, 03, FNV3, 228, 253N, 1169E,  35,  992, XX,  34, NEQ,   32,   27,   25,   24,     ,     ,  47,
WP, 17, 2026082200, 03, FNV3, 228, 253N, 1169E,  35,  992, XX,  50, NEQ,    4,    2,    0,    0,     ,     ,  47,
WP, 17, 2026082200, 03, FNV3, 228, 253N, 1169E,  35,  992, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  47,
WP, 17, 2026082200, 03, FNV3, 234, 247N, 1159E,  35,  992, XX,  34, NEQ,   31,   28,   22,   24,     ,     ,  46,
WP, 17, 2026082200, 03, FNV3, 234, 247N, 1159E,  35,  992, XX,  50, NEQ,    3,    3,    2,    3,     ,     ,  46,
WP, 17, 2026082200, 03, FNV3, 234, 247N, 1159E,  35,  992, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  46,
WP, 17, 2026082200, 03, FNV3, 240, 253N, 1159E,  36,  992, XX,  34, NEQ,   46,   36,   30,   34,     ,     ,  45,
WP, 17, 2026082200, 03, FNV3, 240, 253N, 1159E,  36,  992, XX,  50, NEQ,    3,    3,    2,    4,     ,     ,  45,
WP, 17, 2026082200, 03, FNV3, 240, 253N, 1159E,  36,  992, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  45,
WP, 17, 2026082200, 03, FNV3, 246, 248N, 1150E,  35,  992, XX,  34, NEQ,   33,   30,   29,   29,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 246, 248N, 1150E,  35,  992, XX,  50, NEQ,    3,    2,    1,    2,     ,     ,  41,
WP, 17, 2026082200, 03, FNV3, 252, 250N, 1149E,  35,  993, XX,  34, NEQ,   40,   31,   27,   29,     ,     ,  42,
