# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 14, 2026091412, 03, FNV3,   0, 193N, 1371W,  35, 1005, XX,  34, NEQ,   60,     ,     ,   70,     ,     ,  45,
WP, 90, 2026091412, 03, FNV3,   6, 130N, 1500E,  24, 1004, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  51,
WP, 90, 2026091412, 03, FNV3,  12, 134N, 1494E,  26, 1002, XX,  34, NEQ,    2,    4,    2,    2,     ,     ,  54,
WP, 90, 2026091412, 03, FNV3,  18, 140N, 1491E,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  54,
WP, 90, 2026091412, 03, FNV3,  24, 144N, 1487E,  27, 1001, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  52,
WP, 90, 2026091412, 03, FNV3,  30, 148N, 1483E,  31,  998, XX,  34, NEQ,   14,    6,    4,    5,     ,     ,  51,
WP, 90, 2026091412, 03, FNV3,  36, 154N, 1482E,  35,  997, XX,  34, NEQ,   37,   24,   19,   23,     ,     ,  54,
WP, 90, 2026091412, 03, FNV3,  42, 162N, 1481E,  39,  994, XX,  34, NEQ,   49,   37,   27,   31,     ,     ,  51,
WP, 90, 2026091412, 03, FNV3,  42, 162N, 1481E,  39,  994, XX,  50, NEQ,    2,    1,    0,    0,     ,     ,  51,
WP, 90, 2026091412, 03, FNV3,  48, 170N, 1482E,  44,  992, XX,  34, NEQ,   73,   64,   49,   54,     ,     ,  45,
WP, 90, 2026091412, 03, FNV3,  48, 170N, 1482E,  44,  992, XX,  50, NEQ,    5,    2,    1,    1,     ,     ,  45,
WP, 90, 2026091412, 03, FNV3,  54, 181N, 1482E,  49,  988, XX,  34, NEQ,  108,   99,   76,   83,     ,     ,  46,
WP, 90, 2026091412, 03, FNV3,  54, 181N, 1482E,  49,  988, XX,  50, NEQ,   15,    7,    5,    7,     ,     ,  46,
WP, 90, 2026091412, 03, FNV3,  54, 181N, 1482E,  49,  988, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  46,
WP, 90, 2026091412, 03, FNV3,  60, 193N, 1480E,  57,  983, XX,  34, NEQ,  118,  106,   82,   92,     ,     ,  37,
WP, 90, 2026091412, 03, FNV3,  60, 193N, 1480E,  57,  983, XX,  50, NEQ,   28,   24,   15,   17,     ,     ,  37,
WP, 90, 2026091412, 03, FNV3,  60, 193N, 1480E,  57,  983, XX,  64, NEQ,    6,    3,    3,    3,     ,     ,  37,
WP, 90, 2026091412, 03, FNV3,  66, 206N, 1477E,  63,  979, XX,  34, NEQ,  141,  133,  101,  113,     ,     ,  28,
WP, 90, 2026091412, 03, FNV3,  66, 206N, 1477E,  63,  979, XX,  50, NEQ,   46,   38,   27,   31,     ,     ,  28,
WP, 90, 2026091412, 03, FNV3,  66, 206N, 1477E,  63,  979, XX,  64, NEQ,    6,    4,    3,    4,     ,     ,  28,
WP, 90, 2026091412, 03, FNV3,  72, 218N, 1472E,  72,  972, XX,  34, NEQ,  150,  139,  108,  122,     ,     ,  28,
WP, 90, 2026091412, 03, FNV3,  72, 218N, 1472E,  72,  972, XX,  50, NEQ,   52,   46,   33,   38,     ,     ,  28,
WP, 90, 2026091412, 03, FNV3,  72, 218N, 1472E,  72,  972, XX,  64, NEQ,   16,   15,   10,   11,     ,     ,  28,
WP, 90, 2026091412, 03, FNV3,  78, 228N, 1463E,  83,  962, XX,  34, NEQ,  167,  152,  118,  136,     ,     ,  19,
WP, 90, 2026091412, 03, FNV3,  78, 228N, 1463E,  83,  962, XX,  50, NEQ,   66,   58,   45,   53,     ,     ,  19,
WP, 90, 2026091412, 03, FNV3,  78, 228N, 1463E,  83,  962, XX,  64, NEQ,   26,   19,   15,   18,     ,     ,  19,
WP, 90, 2026091412, 03, FNV3,  84, 236N, 1454E,  86,  960, XX,  34, NEQ,  181,  162,  129,  151,     ,     ,  24,
WP, 90, 2026091412, 03, FNV3,  84, 236N, 1454E,  86,  960, XX,  50, NEQ,   82,   70,   55,   65,     ,     ,  24,
WP, 90, 2026091412, 03, FNV3,  84, 236N, 1454E,  86,  960, XX,  64, NEQ,   35,   26,   21,   26,     ,     ,  24,
WP, 90, 2026091412, 03, FNV3,  90, 244N, 1445E,  87,  957, XX,  34, NEQ,  186,  166,  133,  156,     ,     ,  20,
WP, 90, 2026091412, 03, FNV3,  90, 244N, 1445E,  87,  957, XX,  50, NEQ,   84,   75,   60,   71,     ,     ,  20,
WP, 90, 2026091412, 03, FNV3,  90, 244N, 1445E,  87,  957, XX,  64, NEQ,   37,   31,   25,   29,     ,     ,  20,
WP, 90, 2026091412, 03, FNV3,  96, 251N, 1436E,  94,  951, XX,  34, NEQ,  196,  172,  142,  168,     ,     ,  20,
WP, 90, 2026091412, 03, FNV3,  96, 251N, 1436E,  94,  951, XX,  50, NEQ,   92,   81,   66,   78,     ,     ,  20,
WP, 90, 2026091412, 03, FNV3,  96, 251N, 1436E,  94,  951, XX,  64, NEQ,   45,   37,   31,   36,     ,     ,  20,
WP, 90, 2026091412, 03, FNV3, 102, 258N, 1427E,  92,  952, XX,  34, NEQ,  203,  179,  146,  174,     ,     ,  19,
WP, 90, 2026091412, 03, FNV3, 102, 258N, 1427E,  92,  952, XX,  50, NEQ,  104,   94,   76,   89,     ,     ,  19,
WP, 90, 2026091412, 03, FNV3, 102, 258N, 1427E,  92,  952, XX,  64, NEQ,   51,   46,   38,   44,     ,     ,  19,
WP, 90, 2026091412, 03, FNV3, 108, 265N, 1419E,  89,  955, XX,  34, NEQ,  201,  178,  148,  172,     ,     ,  24,
WP, 90, 2026091412, 03, FNV3, 108, 265N, 1419E,  89,  955, XX,  50, NEQ,  105,   94,   77,   90,     ,     ,  24,
WP, 90, 2026091412, 03, FNV3, 108, 265N, 1419E,  89,  955, XX,  64, NEQ,   48,   43,   35,   41,     ,     ,  24,
WP, 90, 2026091412, 03, FNV3, 114, 273N, 1411E,  85,  956, XX,  34, NEQ,  208,  192,  157,  177,     ,     ,  23,
WP, 90, 2026091412, 03, FNV3, 114, 273N, 1411E,  85,  956, XX,  50, NEQ,  105,   96,   78,   88,     ,     ,  23,
WP, 90, 2026091412, 03, FNV3, 114, 273N, 1411E,  85,  956, XX,  64, NEQ,   52,   47,   38,   43,     ,     ,  23,
WP, 90, 2026091412, 03, FNV3, 120, 282N, 1406E,  81,  960, XX,  34, NEQ,  205,  188,  157,  175,     ,     ,  25,
WP, 90, 2026091412, 03, FNV3, 120, 282N, 1406E,  81,  960, XX,  50, NEQ,  109,  100,   83,   92,     ,     ,  25,
WP, 90, 2026091412, 03, FNV3, 120, 282N, 1406E,  81,  960, XX,  64, NEQ,   53,   46,   38,   42,     ,     ,  25,
WP, 90, 2026091412, 03, FNV3, 126, 291N, 1404E,  78,  962, XX,  34, NEQ,  201,  194,  160,  170,     ,     ,  29,
WP, 90, 2026091412, 03, FNV3, 126, 291N, 1404E,  78,  962, XX,  50, NEQ,   98,   93,   75,   82,     ,     ,  29,
WP, 90, 2026091412, 03, FNV3, 126, 291N, 1404E,  78,  962, XX,  64, NEQ,   41,   36,   29,   35,     ,     ,  29,
WP, 90, 2026091412, 03, FNV3, 132, 302N, 1405E,  72,  966, XX,  34, NEQ,  207,  207,  168,  172,     ,     ,  35,
WP, 90, 2026091412, 03, FNV3, 132, 302N, 1405E,  72,  966, XX,  50, NEQ,  100,   97,   79,   82,     ,     ,  35,
WP, 90, 2026091412, 03, FNV3, 132, 302N, 1405E,  72,  966, XX,  64, NEQ,   40,   36,   29,   31,     ,     ,  35,
WP, 90, 2026091412, 03, FNV3, 138, 316N, 1409E,  69,  967, XX,  34, NEQ,  207,  213,  173,  168,     ,     ,  34,
WP, 90, 2026091412, 03, FNV3, 138, 316N, 1409E,  69,  967, XX,  50, NEQ,   86,   88,   69,   70,     ,     ,  34,
WP, 90, 2026091412, 03, FNV3, 138, 316N, 1409E,  69,  967, XX,  64, NEQ,   25,   28,   19,   20,     ,     ,  34,
WP, 90, 2026091412, 03, FNV3, 144, 331N, 1415E,  67,  968, XX,  34, NEQ,  202,  209,  170,  165,     ,     ,  36,
WP, 90, 2026091412, 03, FNV3, 144, 331N, 1415E,  67,  968, XX,  50, NEQ,   91,   96,   76,   76,     ,     ,  36,
WP, 90, 2026091412, 03, FNV3, 144, 331N, 1415E,  67,  968, XX,  64, NEQ,   25,   29,   21,   21,     ,     ,  36,
WP, 90, 2026091412, 03, FNV3, 150, 347N, 1424E,  65,  969, XX,  34, NEQ,  194,  205,  166,  157,     ,     ,  42,
WP, 90, 2026091412, 03, FNV3, 150, 347N, 1424E,  65,  969, XX,  50, NEQ,   76,   86,   63,   62,     ,     ,  42,
WP, 90, 2026091412, 03, FNV3, 150, 347N, 1424E,  65,  969, XX,  64, NEQ,   13,   19,   11,   11,     ,     ,  42,
WP, 90, 2026091412, 03, FNV3, 156, 364N, 1439E,  63,  969, XX,  34, NEQ,  201,  217,  179,  163,     ,     ,  45,
WP, 90, 2026091412, 03, FNV3, 156, 364N, 1439E,  63,  969, XX,  50, NEQ,   75,   87,   64,   60,     ,     ,  45,
WP, 90, 2026091412, 03, FNV3, 156, 364N, 1439E,  63,  969, XX,  64, NEQ,   11,   19,   10,   10,     ,     ,  45,
WP, 90, 2026091412, 03, FNV3, 162, 383N, 1458E,  59,  971, XX,  34, NEQ,  176,  199,  162,  141,     ,     ,  48,
WP, 90, 2026091412, 03, FNV3, 162, 383N, 1458E,  59,  971, XX,  50, NEQ,   55,   70,   48,   44,     ,     ,  48,
WP, 90, 2026091412, 03, FNV3, 162, 383N, 1458E,  59,  971, XX,  64, NEQ,    5,   10,    4,    4,     ,     ,  48,
WP, 90, 2026091412, 03, FNV3, 168, 403N, 1481E,  57,  971, XX,  34, NEQ,  118,  144,  108,   91,     ,     ,  47,
WP, 90, 2026091412, 03, FNV3, 168, 403N, 1481E,  57,  971, XX,  50, NEQ,   32,   54,   27,   24,     ,     ,  47,
WP, 90, 2026091412, 03, FNV3, 168, 403N, 1481E,  57,  971, XX,  64, NEQ,    6,    9,    5,    5,     ,     ,  47,
WP, 90, 2026091412, 03, FNV3, 174, 424N, 1505E,  52,  972, XX,  34, NEQ,   88,  114,   80,   63,     ,     ,  53,
WP, 90, 2026091412, 03, FNV3, 174, 424N, 1505E,  52,  972, XX,  50, NEQ,   17,   30,   17,   13,     ,     ,  53,
WP, 90, 2026091412, 03, FNV3, 174, 424N, 1505E,  52,  972, XX,  64, NEQ,    2,    4,    2,    2,     ,     ,  53,
WP, 90, 2026091412, 03, FNV3, 180, 444N, 1528E,  51,  971, XX,  34, NEQ,   84,  112,   76,   59,     ,     ,  68,
WP, 90, 2026091412, 03, FNV3, 180, 444N, 1528E,  51,  971, XX,  50, NEQ,   18,   31,   13,   11,     ,     ,  68,
WP, 90, 2026091412, 03, FNV3, 180, 444N, 1528E,  51,  971, XX,  64, NEQ,    1,    2,    2,    1,     ,     ,  68,
WP, 90, 2026091412, 03, FNV3, 186, 461N, 1554E,  49,  971, XX,  34, NEQ,   79,  106,   70,   57,     ,     ,  78,
WP, 90, 2026091412, 03, FNV3, 186, 461N, 1554E,  49,  971, XX,  50, NEQ,   13,   29,   10,    9,     ,     ,  78,
WP, 90, 2026091412, 03, FNV3, 192, 475N, 1580E,  47,  971, XX,  34, NEQ,   49,   60,   47,   32,     ,     ,  66,
WP, 90, 2026091412, 03, FNV3, 192, 475N, 1580E,  47,  971, XX,  50, NEQ,   10,   11,    9,    3,     ,     ,  66,
WP, 90, 2026091412, 03, FNV3, 192, 475N, 1580E,  47,  971, XX,  64, NEQ,    0,    0,    1,    0,     ,     ,  66,
WP, 90, 2026091412, 03, FNV3, 198, 485N, 1608E,  47,  970, XX,  34, NEQ,   49,   57,   50,   33,     ,     ,  73,
WP, 90, 2026091412, 03, FNV3, 198, 485N, 1608E,  47,  970, XX,  50, NEQ,    9,   12,    5,    5,     ,     ,  73,
WP, 90, 2026091412, 03, FNV3, 198, 485N, 1608E,  47,  970, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  73,
WP, 90, 2026091412, 03, FNV3, 204, 495N, 1634E,  45,  972, XX,  34, NEQ,   60,   55,   57,   32,     ,     ,  85,
WP, 90, 2026091412, 03, FNV3, 204, 495N, 1634E,  45,  972, XX,  50, NEQ,    6,    6,    3,    5,     ,     ,  85,
WP, 90, 2026091412, 03, FNV3, 210, 498N, 1659E,  44,  972, XX,  34, NEQ,   57,   51,   47,   39,     ,     ,  81,
WP, 90, 2026091412, 03, FNV3, 210, 498N, 1659E,  44,  972, XX,  50, NEQ,    3,   12,    5,    1,     ,     ,  81,
WP, 90, 2026091412, 03, FNV3, 216, 500N, 1687E,  43,  973, XX,  34, NEQ,   46,   37,   36,   34,     ,     ,  75,
WP, 90, 2026091412, 03, FNV3, 216, 500N, 1687E,  43,  973, XX,  50, NEQ,    5,   10,    1,    2,     ,     ,  75,
WP, 90, 2026091412, 03, FNV3, 222, 499N, 1712E,  42,  975, XX,  34, NEQ,   20,   24,   33,   17,     ,     ,  72,
WP, 90, 2026091412, 03, FNV3, 222, 499N, 1712E,  42,  975, XX,  50, NEQ,    3,    6,    3,    0,     ,     ,  72,
WP, 90, 2026091412, 03, FNV3, 228, 500N, 1735E,  39,  977, XX,  34, NEQ,   28,   25,   29,   28,     ,     ,  79,
WP, 90, 2026091412, 03, FNV3, 228, 500N, 1735E,  39,  977, XX,  50, NEQ,    0,    0,    6,    2,     ,     ,  79,
WP, 90, 2026091412, 03, FNV3, 234, 495N, 1767E,  39,  979, XX,  34, NEQ,   22,   26,   30,   20,     ,     ,  67,
WP, 90, 2026091412, 03, FNV3, 234, 495N, 1767E,  39,  979, XX,  50, NEQ,    3,    1,    2,    0,     ,     ,  67,
WP, 90, 2026091412, 03, FNV3, 240, 495N, 1779E,  36,  981, XX,  34, NEQ,   12,   13,    4,    8,     ,     ,  69,
WP, 90, 2026091412, 03, FNV3, 240, 495N, 1779E,  36,  981, XX,  50, NEQ,    2,    0,    0,    0,     ,     ,  69,
